xlong,ylat
-102.89452,32.34618
-102.94683,32.36844
-102.97221,32.37058
-102.91679,32.3825
-102.87719,32.34391
-102.93865,32.39048
-102.9018,32.38009
-102.88631,32.37224
-102.96793,32.45885
-102.95177,32.36985
-102.87361,32.36795
-102.95652,32.40451
-102.97393,32.46151
-102.88839,32.34495
-102.94371,32.39398
-103.00587,32.46914
-103.01171,32.4704
-102.87983,32.36964
-102.92276,32.36332
-102.90076,32.3475
-102.89479,32.37883
-102.95831,32.37059
-102.92801,32.36349
-102.92177,32.45626
-102.94486,32.45602
-102.99057,32.46394
-102.94066,32.33574
-102.24427,34.73153
-102.28919,34.70993
-102.20648,34.6899
-102.25355,34.70424
-102.3029,34.69954
-102.24085,34.71605
-102.29974,34.69822
-102.24115,34.69025
-102.21875,34.7285
-102.29189,34.71079
-102.2919,34.6928
-102.25115,34.69043
-102.19908,34.73475
-102.2091,34.69935
-102.30695,34.69109
-102.19457,34.6973
-102.20941,34.68992
-102.3161,34.73422
-102.25053,34.70417
-102.1853,34.71875
-102.30689,34.70282
-102.2945,34.69449
-102.21112,34.72691
-102.20837,34.72545
-102.21786,34.7393
-102.25673,34.69048
-102.27246,34.70514
-102.19694,34.69788
-102.31344,34.71613
-102.29702,34.72744
-102.24134,34.70412
-102.3161,34.70303
-102.30405,34.69111
-102.33125,34.74387
-102.23814,34.69022
-102.19912,34.69843
-102.22228,34.72934
-102.24757,34.70411
-102.20548,34.73632
-102.23459,34.71542
-102.17873,34.73351
-102.21373,34.72746
-102.30975,34.70295
-102.26055,34.69064
-102.18792,34.71877
-102.28579,34.72477
-102.21442,34.71256
-102.30866,34.73055
-102.32072,34.74247
-102.26209,34.70507
-102.19367,34.73352
-102.19023,34.7313
-102.2803,34.70522
-102.27838,34.70522
-102.25852,34.72007
-102.33373,34.744
-102.27791,34.69059
-102.2412,34.73164
-102.32329,34.74377
-102.28841,34.72546
-102.22078,34.7005
-102.21166,34.73858
-102.25924,34.70506
-102.23226,34.7309
-102.19638,34.73417
-102.20622,34.69915
-102.19036,34.71883
-102.28957,34.6913
-102.19452,34.68982
-102.2264,34.70139
-102.29123,34.72593
-102.26628,34.70509
-102.30598,34.72981
-102.23792,34.73159
-102.22389,34.71571
-102.31647,34.71763
-102.21414,34.73903
-102.19461,34.71975
-102.27502,34.69064
-102.2152,34.68996
-102.24722,34.71663
-102.23549,34.70404
-102.21743,34.70042
-102.27176,34.72202
-102.20253,34.7356
-102.23471,34.73145
-102.26898,34.69059
-102.25373,34.6905
-102.24423,34.70419
-102.27189,34.69053
-102.2012,34.69875
-102.29426,34.72675
-102.2664,34.7201
-102.26813,34.70509
-102.25025,34.71981
-102.28666,34.70908
-102.30287,34.72965
-102.27517,34.70511
-102.2314,34.71505
-102.22958,34.73011
-102.21918,34.71402
-102.26175,34.72031
-102.31622,34.69122
-102.28404,34.70857
-102.2326,34.70387
-102.27746,34.72355
-102.30998,34.69119
-102.25332,34.71996
-102.2122,34.68998
-102.22154,34.71491
-102.18538,34.73077
-102.30337,34.71367
-102.19948,34.72242
-102.27468,34.72297
-102.29459,34.71125
-102.21188,34.69954
-102.20306,34.68998
-102.30433,34.70187
-102.28081,34.69066
-102.19413,34.70815
-102.1965,34.70865
-102.19704,34.72109
-102.31339,34.70295
-102.28666,34.69183
-102.22508,34.73034
-102.23838,34.70406
-102.20835,34.73697
-102.24403,34.69027
-102.20025,34.68985
-102.20545,34.72461
-102.30619,34.71412
-102.32588,34.74374
-102.20336,34.69914
-102.31307,34.69125
-102.18125,34.73336
-102.31126,34.73132
-102.25651,34.70503
-102.26916,34.72107
-102.203,34.72366
-102.2437,34.7165
-102.23766,34.7156
-102.30093,34.71267
-102.18778,34.73114
-102.17615,34.73341
-102.29748,34.69566
-102.23123,34.69016
-102.23442,34.69014
-102.21465,34.69999
-102.21673,34.7133
-102.32861,34.74371
-102.31394,34.73243
-102.21626,34.72813
-102.2234,34.70108
-102.20912,34.70953
-102.19892,34.70903
-102.2973,34.71183
-102.21812,34.69003
-102.19725,34.68975
-102.21201,34.71177
-102.20169,34.70926
-102.31078,34.71571
-97.75993,28.1385
-97.71134,28.14816
-97.75497,28.09925
-97.74134,28.12055
-97.73828,28.16587
-97.73497,28.10647
-97.79649,28.16569
-97.74751,28.13041
-97.70914,28.18121
-97.78816,28.1564
-97.72923,28.16612
-97.74759,28.11169
-97.7494,28.14725
-97.73279,28.12953
-97.73431,28.14625
-97.71873,28.1846
-97.71471,28.18281
-97.73702,28.14213
-97.76489,28.148
-97.73907,28.18493
-97.79356,28.08645
-97.76388,28.12023
-97.72401,28.13797
-97.74667,28.18383
-97.77157,28.17483
-97.72376,28.10255
-97.7076,28.1351
-97.75958,28.18402
-97.72611,28.15583
-97.80756,28.14594
-97.70586,28.1739
-97.76062,28.1234
-97.75281,28.12528
-97.77235,28.12826
-97.73762,28.10166
-97.73351,28.16563
-97.7398,28.1393
-97.7878,28.18163
-97.76556,28.10745
-97.72147,28.14098
-97.77969,28.17416
-97.7244,28.11757
-97.72686,28.11499
-97.7668,28.1173
-97.71568,28.11097
-97.74123,28.16367
-97.75615,28.12348
-97.74388,28.11779
-97.70218,28.17846
-97.76901,28.17753
-97.77373,28.14825
-97.73014,28.13255
-97.72774,28.13581
-97.72952,28.1122
-97.73093,28.18483
-97.76675,28.15583
-97.8129,28.14579
-97.72413,28.08237
-97.79391,28.16841
-97.71856,28.10794
-97.73055,28.07406
-97.79871,28.10875
-97.75076,28.18389
-97.72112,28.10524
-97.80611,28.14873
-97.74544,28.13285
-97.72969,28.1538
-97.71034,28.13261
-97.70641,28.14829
-97.70499,28.13845
-97.80505,28.1118
-97.77555,28.12633
-97.78289,28.09515
-97.74363,28.15349
-97.77126,28.15104
-97.7228,28.18466
-97.72687,28.18476
-97.76817,28.12914
-97.71584,28.17249
-97.72089,28.16738
-97.81751,28.17017
-97.72956,28.09451
-97.78682,28.09378
-97.71594,28.14822
-97.79074,28.17928
-97.78228,28.17149
-97.74237,28.11071
-97.74664,28.15029
-97.72429,28.16562
-97.81095,28.17382
-97.73286,28.07108
-97.73248,28.10908
-97.7388,28.12294
-97.79158,28.09422
-97.71877,28.14341
-97.76418,28.13199
-97.77256,28.11824
-97.79136,28.17106
-97.73267,28.1515
-97.73985,28.09848
-97.78486,28.1688
-97.75218,28.14411
-97.76156,28.1347
-97.73501,28.18492
-97.81518,28.17272
-97.73595,28.12564
-97.74887,28.10788
-97.74262,28.13682
-97.7421,28.09525
-97.69791,28.17845
-97.77937,28.18011
-97.78233,28.08482
-97.72731,28.09761
-97.72811,28.07678
-97.76412,28.15842
-97.70461,28.15269
-97.75536,28.13853
-97.74789,28.09605
-97.73405,28.08818
-97.75481,28.18398
-97.75008,28.12775
-97.77898,28.08648
-97.79321,28.10855
-97.73173,28.09129
-98.15329,33.12558
-98.14377,33.16322
-98.13957,33.1409
-98.1427,33.14027
-98.15588,33.11213
-98.16192,33.11173
-98.14698,33.16338
-98.19547,33.15809
-98.17946,33.15817
-98.15023,33.1264
-98.17584,33.15936
-98.1707,33.11276
-98.14945,33.11245
-98.15467,33.16538
-98.19099,33.17823
-98.14798,33.15315
-98.16274,33.12396
-98.1659,33.12355
-98.18778,33.17835
-98.15193,33.15336
-98.1307,33.15241
-98.15477,33.14077
-98.14591,33.14003
-98.17368,33.17318
-98.18507,33.18956
-98.17014,33.14201
-98.16509,33.11118
-98.18372,33.15714
-98.17334,33.14206
-98.18694,33.15722
-98.1363,33.14143
-98.18186,33.18993
-98.15142,33.16505
-98.15795,33.13977
-98.17091,33.12346
-98.17414,33.12353
-98.1742,33.18844
-98.12715,33.15241
-98.18415,33.14296
-98.16117,33.13961
-98.17724,33.14227
-98.15274,33.11271
-98.17101,33.18821
-98.14381,33.15255
-98.14704,33.12671
-98.15646,33.1251
-98.18093,33.14306
-98.16438,33.14008
-98.19014,33.15743
-98.15511,33.15311
-98.15155,33.14006
-98.1842,33.17558
-98.17983,33.17476
-98.17771,33.19
-98.17678,33.17389
-99.45038,33.23091
-99.3627,33.23823
-99.36969,33.21359
-99.39874,33.23037
-99.51246,33.24817
-99.3941,33.209
-99.49506,33.26868
-99.4053,33.24122
-99.39801,33.22074
-99.40862,33.21899
-99.48179,33.249
-99.45147,33.27372
-99.41634,33.24441
-99.4462,33.25076
-99.49363,33.25658
-99.43671,33.2494
-99.46161,33.25211
-99.39001,33.2094
-99.41251,33.25285
-99.38754,33.2323
-99.39481,33.24431
-99.44659,33.2762
-99.36736,33.23917
-99.42247,33.23678
-99.381,33.26567
-99.4043,33.28599
-99.44358,33.23916
-99.38649,33.2117
-99.48602,33.26673
-99.37622,33.2648
-99.37109,33.2021
-99.43263,33.28019
-99.40363,33.21981
-99.40905,33.28683
-99.51509,33.25719
-99.41882,33.25745
-99.41347,33.22823
-99.49056,33.26771
-99.42201,33.22614
-99.43116,33.24477
-99.3914,33.23029
-99.37379,33.2136
-99.39012,33.24303
-99.48549,33.2465
-99.43639,33.27744
-99.46489,33.24107
-99.41835,33.28063
-99.42829,33.25659
-99.4099,33.24051
-99.39885,33.26097
-99.40582,33.27379
-99.40138,33.24791
-99.38501,33.2634
-99.46025,33.24157
-99.44729,33.23332
-99.46907,33.23943
-99.4083,33.26066
-99.3805,33.24121
-99.38658,33.1974
-99.45698,33.25239
-99.41828,33.22872
-99.50178,33.25633
-99.3764,33.24312
-99.49629,33.24869
-99.51169,33.2596
-99.50819,33.24739
-99.47351,33.25647
-99.48145,33.26604
-99.44141,33.2503
-99.38461,33.24207
-99.42304,33.28121
-99.50349,33.2469
-99.42352,33.25616
-99.4902,33.24589
-99.38189,33.2154
-99.39059,33.19829
-99.4279,33.22599
-99.39605,33.27231
-99.40364,33.26113
-99.41065,33.27442
-99.3783,33.1987
-99.45219,33.25147
-99.40373,33.22822
-99.37529,33.20109
-99.37097,33.23633
-99.40785,33.25191
-99.40104,33.27321
-99.47795,33.26808
-99.47895,33.25764
-99.39345,33.27855
-99.3827,33.1986
-99.44117,33.27674
-99.39413,33.2619
-99.38941,33.26201
-99.48335,33.25704
-99.45522,33.2304
-102.24329,31.23509
-102.15709,31.28029
-102.19204,31.28782
-102.22269,31.2091
-102.24119,31.2369
-102.165,31.27889
-102.19079,31.27
-102.18829,31.29689
-102.20219,31.2721
-102.22879,31.20729
-102.26029,31.224
-102.22916,31.24837
-102.1975,31.27889
-102.15409,31.2912
-102.13836,31.22644
-102.24059,31.24464
-102.15939,31.22168
-102.23309,31.2439
-102.22682,31.25888
-102.18689,31.2989
-102.14986,31.18594
-102.23259,31.2765
-102.24829,31.2308
-102.23277,31.26676
-102.14459,31.1877
-102.26525,31.21127
-102.2545,31.20883
-102.24889,31.2375
-102.25329,31.20919
-102.1835,31.27889
-102.25509,31.23159
-102.23109,31.2457
-102.23379,31.2541
-102.24239,31.24299
-102.25799,31.2184
-102.19275,31.28689
-102.27168,31.21362
-102.23335,31.25568
-102.25059,31.2096
-102.24609,31.2399
-102.13649,31.228
-102.13448,31.23773
-102.23311,31.25781
-102.24529,31.2334
-102.20529,31.2685
-102.15119,31.2949
-102.16063,31.22135
-102.22489,31.2086
-102.1381,31.23457
-102.23499,31.20639
-102.25935,31.20713
-102.13628,31.23614
-102.2516,31.23509
-102.23309,31.2601
-102.23299,31.2623
-102.23889,31.2058
-102.25032,31.22867
-102.24459,31.2105
-102.23299,31.2067
-102.25455,31.22286
-102.24789,31.21054
-102.1592,31.27819
-102.23515,31.24217
-102.13539,31.2369
-102.23079,31.2068
-102.24429,31.2343
-102.15479,31.2902
-102.24229,31.23599
-102.19329,31.2858
-102.18916,31.29484
-102.15389,31.22409
-102.20019,31.2751
-102.14741,31.18667
-102.22709,31.2564
-102.2705,31.21406
-102.23819,31.23949
-102.26519,31.21879
-102.23257,31.27408
-102.1555,31.28219
-102.19311,31.26803
-102.22807,31.25185
-102.14118,31.22415
-102.22689,31.2079
-102.23209,31.2448
-102.2682,31.21516
-102.23789,31.24699
-102.26259,31.207
-102.20139,31.273
-102.19809,31.27799
-102.23279,31.269
-102.25969,31.21619
-102.26149,31.20709
-102.20449,31.2694
-102.15419,31.2856
-102.1391,31.23381
-102.25539,31.22175
-102.26352,31.22056
-102.13723,31.23538
-102.26259,31.21389
-102.19059,31.2917
-102.23509,31.2494
-102.14069,31.1888
-102.19373,31.28487
-102.25881,31.21738
-102.14005,31.23315
-102.146,31.22168
-102.18949,31.27099
-102.18749,31.29779
-102.16429,31.2797
-102.26439,31.21969
-102.20069,31.2739
-102.18219,31.27989
-102.18829,31.272
-102.17979,31.28219
-102.15199,31.294
-102.24979,31.23669
-102.23969,31.2454
-102.25371,31.22395
-102.23272,31.27126
-102.19475,31.28277
-102.18729,31.27329
-102.19009,31.29269
-102.24729,31.23159
-102.13389,31.24019
-102.23283,31.2646
-102.19659,31.2798
-102.14205,31.18838
-102.25269,31.23439
-102.15639,31.2813
-102.13741,31.22723
-102.23468,31.25097
-102.15479,31.28449
-102.19579,31.2807
-102.23417,31.25253
-102.19949,31.27609
-102.16342,31.2806
-102.25189,31.20939
-102.14695,31.22101
-102.19139,31.28869
-102.26599,31.2179
-102.26209,31.2224
-102.22999,31.2468
-102.22649,31.2613
-102.20369,31.27029
-102.25679,31.20779
-102.22763,31.25415
-102.26699,31.21059
-102.23699,31.2061
-102.24629,31.2105
-102.20299,31.27119
-102.24019,31.2378
-102.14866,31.18639
-102.13364,31.23862
-102.25069,31.2359
-102.26279,31.2214
-102.23415,31.24305
-102.25589,31.2306
-102.22859,31.2501
-102.24798,31.23828
-102.15339,31.2921
-102.24919,31.20989
-102.24929,31.2298
-102.23919,31.23859
-102.22039,31.2095
-102.23879,31.2462
-102.14006,31.22476
-102.25171,31.227
-102.18959,31.2938
-102.23599,31.24859
-102.25659,31.22946
-102.24429,31.24139
-102.19109,31.2907
-102.19428,31.28373
-102.13912,31.22554
-102.13209,31.2403
-102.23719,31.2404
-102.19529,31.28169
-102.24519,31.24069
-102.15814,31.22206
-102.19879,31.277
-102.25879,31.22619
-102.26679,31.217
-102.25569,31.2084
-102.26749,31.2161
-102.25713,31.21955
-102.26108,31.22315
-102.26158,31.21468
-102.18059,31.28099
-102.17809,31.2834
-102.25285,31.22509
-102.1919,31.269
-102.2581,31.2273
-102.15263,31.29306
-102.23619,31.2413
-102.1451,31.22253
-102.25349,31.2335
-102.18679,31.3007
-102.25789,31.20729
-102.24699,31.2391
-102.24334,31.24223
-102.25729,31.2284
-102.1555,31.2893
-102.24149,31.24384
-102.26349,31.2131
-102.14095,31.23243
-102.2693,31.21455
-102.25949,31.22509
-102.2544,31.2327
-102.19433,31.26707
-102.24629,31.23249
-102.14333,31.18809
-102.19529,31.26629
-102.23689,31.2478
-102.14619,31.187
-101.33019,31.75998
-101.30112,31.74601
-101.26451,31.69916
-101.31043,31.68521
-101.2935,31.75407
-101.27809,31.74865
-101.28585,31.76384
-101.22339,31.76133
-101.21671,31.77396
-101.398,31.65395
-101.27265,31.71958
-101.27657,31.67875
-101.23783,31.72841
-101.28695,31.7525
-101.25398,31.73283
-101.29694,31.67952
-101.27655,31.70468
-101.35848,31.77633
-101.26352,31.73732
-101.23682,31.75188
-101.20941,31.73319
-101.29127,31.69371
-101.34764,31.7197
-101.33123,31.69611
-101.24173,31.73149
-101.30541,31.74738
-101.3822,31.65486
-101.36524,31.78084
-101.3126,31.73085
-101.31639,31.71331
-101.26968,31.67715
-101.33017,31.72592
-101.26948,31.73764
-101.34896,31.76464
-101.26993,31.76873
-101.30528,31.73549
-101.37693,31.65513
-101.26894,31.75557
-101.24226,31.76565
-101.40331,31.65366
-101.2747,31.69342
-101.29836,31.73566
-101.31149,31.74822
-101.29063,31.67911
-101.29335,31.73096
-101.22231,31.75171
-101.24923,31.76434
-101.27023,31.7046
-101.27519,31.76915
-101.21623,31.76352
-101.22799,31.75245
-101.33666,31.72297
-101.35523,31.70586
-101.24708,31.73522
-101.32605,31.72763
-101.3168,31.74899
-101.25648,31.67429
-101.23679,31.67541
-101.28433,31.70453
-101.28178,31.75153
-101.24708,31.74961
-101.31104,31.71221
-101.24745,31.77785
-101.28152,31.69388
-101.34227,31.72183
-101.34329,31.77677
-101.21449,31.75158
-101.31408,31.76483
-101.30513,31.71152
-101.25815,31.76961
-101.31973,31.76431
-101.36984,31.78076
-101.27766,31.72059
-101.28621,31.69399
-101.30006,31.71772
-101.30422,31.76784
-101.23046,31.76052
-101.35004,31.70505
-101.28802,31.71763
-101.30921,31.76566
-101.32472,31.76346
-101.31577,31.68925
-101.25429,31.69695
-101.33591,31.75897
-101.37463,31.78824
-101.25232,31.75642
-101.34297,31.76539
-101.25105,31.74593
-101.29748,31.69244
-101.25861,31.70768
-101.21539,31.67507
-101.32299,31.71296
-101.2523,31.77768
-101.21428,31.73185
-101.26946,31.69423
-101.39273,31.65422
-101.30492,31.68188
-101.33705,31.69884
-101.28887,31.70336
-101.21021,31.676
-101.32357,31.74761
-101.27974,31.76907
-101.27289,31.74567
-101.24903,31.67405
-101.34421,31.70374
-101.38747,31.65454
-100.63079,31.1251
-100.6433,31.1531
-100.67939,31.0697
-100.64599,31.1041
-100.63169,31.1538
-100.60369,31.15669
-100.60119,31.16159
-100.62479,31.1655
-100.73399,31.1347
-100.6611,31.10869
-100.64619,31.1322
-100.61429,31.10239
-100.6265,31.1197
-100.59259,31.166
-100.58879,31.16279
-100.6433,31.1053
-100.62639,31.1083
-100.6284,31.1529
-100.61049,31.1519
-100.63529,31.16419
-100.65599,31.1513
-100.70479,31.08509
-100.64339,31.131
-100.65409,31.1099
-100.63659,31.1543
-100.6955,31.1042
-100.63009,31.1088
-100.69299,31.10609
-100.72519,31.12429
-100.72179,31.0967
-100.71809,31.0971
-100.71389,31.0812
-100.71779,31.1233
-100.69799,31.09609
-100.65129,31.10889
-100.69499,31.08509
-100.61559,31.162
-100.72839,31.124
-100.70419,31.147
-100.59649,31.16629
-100.67859,31.1318
-100.6863,31.0854
-100.73139,31.1328
-100.65319,31.15039
-100.60909,31.1
-100.71389,31.0962
-100.69039,31.0696
-100.60829,31.1589
-100.68099,31.1312
-100.61139,31.1652
-100.61929,31.1613
-100.6274,31.1659
-100.61219,31.1589
-100.68789,31.0696
-100.70729,31.1477
-100.64069,31.13059
-100.64039,31.15599
-100.70229,31.14129
-100.68859,31.1359
-100.69819,31.1458
-100.72659,31.0993
-100.71259,31.1471
-100.73699,31.13549
-100.70929,31.0965
-100.63719,31.1294
-100.62989,31.16559
-100.69819,31.08509
-100.65179,31.1323
-100.61519,31.1196
-100.58769,31.1538
-100.68509,31.0696
-100.70899,31.0834
-100.63789,31.164
-100.63259,31.166
-100.62219,31.16509
-100.70969,31.1478
-100.64949,31.14899
-100.60659,31.0999
-100.61939,31.1224
-100.73109,31.1235
-100.62349,31.11
-100.68379,31.0854
-100.61979,31.1111
-100.68199,31.0696
-100.70069,31.09609
-100.6788,31.0854
-100.71409,31.1235
-100.70149,31.08509
-100.70469,31.1405
-100.70459,31.09679
-100.68879,31.0854
-100.69489,31.1452
-100.63339,31.12639
-100.6983,31.1036
-100.72119,31.12429
-100.64639,31.151
-100.65779,31.1077
-100.61139,31.1015
-100.68129,31.0854
-100.64919,31.133
-98.99676,26.72067
-99.02879,26.7274
-97.53152,26.34516
-99.00388,26.73526
-99.07399,26.67637
-98.9763,26.70047
-99.02905,26.74463
-99.0322,26.70497
-99.07518,26.70335
-98.973,26.70356
-99.01595,26.74894
-99.04878,26.70543
-99.07026,26.66244
-99.06507,26.66538
-98.99475,26.70806
-99.06039,26.66904
-98.98023,26.69795
-99.01921,26.71405
-99.06738,26.68054
-99.00319,26.71795
-99.05871,26.7189
-99.01165,26.75102
-99.02404,26.74714
-99.00996,26.71557
-99.02335,26.72967
-99.08634,26.67242
-98.98133,26.71286
-98.98949,26.72359
-99.08066,26.72539
-99.09583,26.71934
-98.98845,26.71049
-99.07082,26.73021
-98.99807,26.73893
-99.03482,26.72383
-99.08881,26.72201
-99.03955,26.72295
-99.07826,26.65962
-99.05763,26.70412
-99.09006,26.66136
-99.01878,26.73209
-99.06425,26.70278
-99.02374,26.70624
-99.04884,26.72094
-99.00138,26.70543
-99.06228,26.73496
-99.0425,26.70834
-99.01305,26.73437
-99.08991,26.68764
-99.07919,26.69103
-97.49601,26.35532
-97.45675,26.36855
-97.4581,26.34646
-97.51156,26.35144
-97.5371,26.30312
-97.63086,26.44662
-97.56284,26.32468
-97.55946,26.32704
-97.48402,26.35752
-97.50379,26.3663
-97.54062,26.36101
-97.61694,26.38546
-97.48519,26.34233
-97.49555,26.34209
-97.54526,26.30364
-97.50013,26.3552
-97.45921,26.35897
-97.51188,26.36692
-97.493,26.36753
-97.56865,26.31833
-97.58002,26.38067
-97.63945,26.39191
-97.61777,26.42066
-97.5079,26.36677
-97.47144,26.36853
-97.5274,26.34596
-97.52478,26.38146
-97.53949,26.32365
-97.62516,26.44968
-97.57129,26.31571
-97.66363,26.3969
-97.47482,26.3471
-97.56796,26.42045
-97.47884,26.34704
-97.63867,26.41274
-97.54697,26.33234
-97.53165,26.36212
-97.562,26.30597
-97.64777,26.38862
-97.65971,26.42855
