xlong,ylat
-100.16059,29.21619
-100.15817,29.21703
-97.161,33.2012
-97.16089,33.2021
-97.16089,33.20009
-101.81791,31.18605
-101.82633,31.14626
-101.83432,31.16805
-101.82646,31.16979
-101.80737,31.17894
-101.87139,31.14795
-101.85746,31.16272
-101.87174,31.17757
-101.83651,31.16392
-101.82196,31.1853
-101.81159,31.17893
-101.86314,31.16694
-101.83199,31.14037
-101.86862,31.16741
-101.84943,31.16814
-101.81868,31.14247
-101.80152,31.1439
-101.79229,31.13862
-101.84021,31.17503
-101.82311,31.17851
-101.81708,31.15428
-101.80513,31.18298
-101.79464,31.1812
-101.81272,31.15388
-101.86536,31.15476
-101.85524,31.1554
-101.83028,31.16863
-101.83627,31.17646
-101.84554,31.15374
-101.82668,31.12967
-101.8382,31.15816
-101.80058,31.18126
-101.82536,31.15155
-101.82191,31.12752
-101.80673,31.1711
-101.79771,31.17481
-101.86893,31.15187
-101.8317,31.15658
-101.86791,31.1754
-101.80478,31.14259
-101.85992,31.15833
-101.83265,31.17766
-101.84633,31.17012
-101.81404,31.14528
-101.87334,31.15996
-101.78684,31.18284
-101.78848,31.14004
-101.82124,31.15315
-101.84071,31.15494
-101.80855,31.15442
-101.80267,31.17671
-101.83636,31.14043
-101.86376,31.17666
-101.79098,31.18263
-101.81368,31.16818
-101.84187,31.16992
-101.85871,31.17656
-101.82849,31.14236
-101.85374,31.1651
-101.85887,31.16993
-100.54644,31.81043
-100.57288,31.81218
-100.52296,31.77587
-100.51065,31.7622
-100.52634,31.77403
-100.6078,31.78282
-100.65748,31.81443
-100.68314,31.79285
-100.72501,31.79004
-100.55505,31.7907
-100.55238,31.81581
-100.71034,31.85682
-100.71752,31.86653
-100.69538,31.78596
-100.53787,31.793
-100.69058,31.78779
-100.71088,31.84133
-100.62019,31.79331
-100.70589,31.83129
-100.67104,31.81247
-100.70161,31.84601
-100.72347,31.83765
-100.62792,31.79669
-100.61581,31.80696
-100.52596,31.78995
-100.60491,31.80399
-100.70209,31.82034
-100.68825,31.81084
-100.65511,31.79909
-100.67464,31.84036
-100.6446,31.7831
-100.58165,31.80358
-100.62853,31.81598
-100.62057,31.81226
-100.55088,31.79014
-100.54427,31.79805
-100.57121,31.8091
-100.64204,31.80037
-100.53143,31.77706
-100.67485,31.83274
-100.75454,31.80533
-100.72102,31.86802
-100.74008,31.86778
-100.56718,31.79293
-100.50694,31.77004
-100.68943,31.83371
-100.63641,31.78307
-100.53671,31.77787
-100.54367,31.7851
-100.52391,31.7572
-100.68373,31.81086
-100.62756,31.78398
-100.61554,31.78311
-100.6708,31.79923
-100.68621,31.78812
-100.52315,31.79256
-100.74295,31.80703
-100.73623,31.85012
-100.54705,31.7888
-100.61108,31.80887
-100.55989,31.81914
-100.559,31.79261
-100.66518,31.81921
-100.7104,31.78357
-100.70643,31.7854
-100.58558,31.80348
-100.70703,31.82065
-100.73969,31.8614
-100.64065,31.78287
-100.76595,31.83703
-100.63609,31.8002
-100.59089,31.78512
-100.51921,31.79266
-100.72183,31.85728
-100.52289,31.76434
-100.50952,31.75492
-100.65976,31.79886
-100.72738,31.81206
-100.67823,31.81392
-100.68105,31.83036
-100.70222,31.86005
-100.60468,31.79463
-100.76154,31.86774
-100.72844,31.78837
-100.50636,31.76131
-100.71321,31.82278
-100.73196,31.8119
-100.66141,31.81387
-100.71071,31.83312
-100.69758,31.84452
-100.75224,31.86764
-100.68521,31.83453
-100.60104,31.80402
-100.593,31.79996
-100.61875,31.81796
-100.69987,31.78565
-100.51444,31.7684
-100.7061,31.85902
-100.55296,31.80591
-100.68002,31.84012
-100.76305,31.80251
-100.57397,31.79536
-100.52278,31.74956
-100.757,31.86718
-100.75218,31.85877
-100.73184,31.83623
-100.74341,31.8654
-100.66161,31.82189
-100.6144,31.81782
-100.74583,31.83093
-100.66684,31.79787
-100.76101,31.83579
-100.63163,31.784
-100.6456,31.7979
-100.51324,31.75521
-100.58926,31.80083
-100.5632,31.79351
-100.73981,31.83673
-100.60336,31.78222
-100.71799,31.85652
-100.58184,31.79467
-100.57784,31.79512
-100.54834,31.8051
-100.71031,31.81619
-100.75909,31.80324
-100.73259,31.78753
-100.69331,31.81442
-100.59688,31.8004
-100.52689,31.76377
-100.60882,31.80293
-100.56931,31.80517
-100.53906,31.80352
-100.67804,31.83649
-100.72306,31.81189
-100.73666,31.78664
-100.54005,31.78248
-100.71854,31.83808
-100.50494,31.75443
-100.76807,31.87417
-100.71439,31.78298
-100.70641,31.84139
-100.51086,31.77059
-100.52953,31.78848
-100.75174,31.8277
-100.63234,31.79826
-100.74818,31.85923
-100.67491,31.79579
-100.69819,31.81968
-100.58695,31.79499
-100.74087,31.85336
-100.60072,31.79286
-100.73084,31.85715
-100.72045,31.78839
-100.51716,31.75488
-100.63182,31.81447
-100.67604,31.80099
-100.6254,31.81773
-100.69989,31.85571
-100.60726,31.81025
-100.7183,31.87441
-100.73531,31.85862
-100.53233,31.76518
-100.7254,31.85173
-100.69309,31.84264
-100.57108,31.79313
-100.59917,31.78271
-100.77303,31.87396
-100.5181,31.76678
-100.61107,31.80017
-100.69781,31.83344
-100.68525,31.82133
-100.51486,31.79488
-100.55913,31.80637
-100.51516,31.76184
-100.5946,31.78647
-100.5572,31.81226
-100.61926,31.7841
-100.71661,31.82643
-100.66973,31.81936
-100.68395,31.83884
-100.53441,31.80175
-100.6151,31.79817
-100.64839,31.78302
-100.68499,31.82922
-100.74789,31.82597
-100.5634,31.80744
-100.52856,31.75216
-100.75042,31.80517
-100.67092,31.8392
-100.73356,31.86939
-100.71422,31.85731
-99.27839,33.20728
-99.34354,33.16774
-99.29672,33.17256
-99.25303,33.2133
-99.31381,33.16984
-99.23044,33.22257
-99.23075,33.20219
-99.29503,33.15314
-99.24048,33.2202
-99.33212,33.16815
-99.33942,33.15738
-99.20785,33.1978
-99.32861,33.17505
-99.26363,33.21495
-99.28841,33.10212
-99.34981,33.15587
-99.32391,33.17256
-99.22542,33.20514
-99.32037,33.14352
-99.35069,33.12985
-99.27307,33.19041
-99.30079,33.19047
-99.28303,33.17767
-99.29855,33.14493
-99.31113,33.09166
-99.21513,33.2024
-99.26017,33.18499
-99.27282,33.17777
-99.31655,33.14036
-99.27666,33.19374
-99.23595,33.18554
-99.33608,33.14852
-99.30955,33.17303
-99.31551,33.12098
-99.24515,33.17025
-99.34464,33.15693
-99.30018,33.16834
-99.32383,33.11448
-99.25348,33.18453
-99.28976,33.15214
-99.33089,33.14709
-99.34044,33.17563
-99.31252,33.1549
-99.30551,33.09195
-99.22413,33.22041
-99.26762,33.19033
-99.21874,33.21762
-99.24826,33.19055
-99.31867,33.17218
-99.22085,33.20239
-99.31671,33.09014
-99.28213,33.1653
-99.34912,33.16761
-99.3407,33.12887
-99.29263,33.16532
-99.34917,33.17915
-99.3178,33.1553
-99.28828,33.18891
-99.28249,33.1534
-99.33752,33.17063
-99.24216,33.19046
-99.34434,33.17865
-99.30157,33.11533
-99.33697,33.12567
-99.28359,33.21988
-99.27045,33.20894
-99.32561,33.14652
-99.28376,33.20649
-99.22907,33.18762
-99.28734,33.16492
-99.25893,33.20959
-99.29419,33.10149
-99.20293,33.20055
-99.31856,33.11451
-99.30835,33.11313
-99.30542,33.16888
-99.34544,33.13151
-99.29543,33.19404
-99.27781,33.17888
-97.53331,27.18604
-97.57073,27.20823
-97.6218,27.13046
-97.51412,27.17917
-97.55001,27.17067
-97.56448,27.18879
-97.58975,27.15621
-97.58727,27.15871
-97.62701,27.17809
-97.63882,27.17075
-97.60724,27.18707
-97.66825,27.13911
-97.67989,27.13338
-97.58599,27.19912
-97.49314,27.19702
-97.6127,27.16583
-97.61636,27.1349
-97.63298,27.15009
-97.56722,27.18691
-97.58241,27.20072
-97.53571,27.18421
-97.57314,27.20654
-97.62775,27.15395
-97.60749,27.16979
-97.64169,27.169
-97.48133,27.19623
-97.56375,27.21347
-97.67764,27.13458
-97.62257,27.1579
-97.58445,27.16071
-97.49726,27.1972
-97.57047,27.18561
-97.50142,27.19689
-97.50201,27.17164
-97.61485,27.16354
-97.64444,27.16742
-97.59867,27.19315
-97.51865,27.19368
-97.5222,27.19285
-97.67263,27.13656
-97.63575,27.14804
-97.61203,27.13926
-97.48906,27.19694
-97.6203,27.18102
-97.58936,27.19748
-97.60912,27.14175
-97.61906,27.13292
-97.55265,27.16867
-97.60636,27.14355
-97.64314,27.14214
-97.5453,27.17513
-97.61741,27.16184
-97.63323,27.17418
-97.64072,27.14422
-97.63619,27.17242
-97.56158,27.21506
-97.62363,27.17956
-97.51025,27.18267
-97.53077,27.19199
-97.51348,27.19622
-97.54086,27.17986
-97.50547,27.19657
-97.54247,27.17747
-97.57903,27.20192
-97.59552,27.19462
-97.48504,27.19675
-97.60179,27.1916
-97.61358,27.18393
-97.62001,27.15989
-97.65119,27.13633
-97.67053,27.13782
-97.59238,27.19607
-97.50951,27.19646
-97.64562,27.14044
-97.67535,27.13542
-97.64749,27.16601
-97.5055,27.16942
-97.60485,27.17189
-97.59506,27.1528
-97.61403,27.13705
-97.54766,27.17296
-97.61005,27.16779
-97.60003,27.1755
-97.62512,27.1559
-97.61025,27.18549
-97.56609,27.2117
-97.49939,27.1729
-97.66431,27.14229
-97.49647,27.17503
-97.56266,27.19172
-97.58168,27.16289
-97.66644,27.14072
-97.63807,27.14604
-97.64838,27.13806
-97.6302,27.15196
-97.60244,27.17374
-97.55965,27.19446
-97.61683,27.18251
-97.53791,27.18206
-97.56835,27.20991
-97.59327,27.15531
-101.41789,32.2154
-98.3112,33.06239
-98.301,33.09959
-98.328,33.06559
-98.36039,33.07129
-98.3233,33.0864
-98.37979,33.0533
-98.32939,33.05899
-98.30859,33.0636
-98.32599,33.05679
-98.30299,33.08109
-98.31259,33.06049
-98.29639,33.0668
-98.29639,33.07319
-98.33329,33.0594
-98.32589,33.085
-98.2944,33.0664
-98.29919,33.10029
-98.31889,33.06089
-98.30959,33.0682
-98.3243,33.0925
-98.29359,33.10189
-98.3149,33.06049
-98.29779,33.1018
-98.30319,33.0719
-98.30549,33.06839
-98.29899,33.07309
-98.3169,33.06089
-98.29429,33.0729
-98.32159,33.08809
-98.2972,33.10439
-98.3271,33.0924
-98.33119,33.0593
-98.38199,33.05119
-98.38619,33.06789
-98.29789,33.0641
-98.32389,33.0565
-98.30579,33.05999
-98.39079,33.06149
-98.37499,33.0589
-98.37589,33.05729
-98.37849,33.07079
-98.35944,33.0733
-98.38749,33.06149
-98.32289,33.05879
-98.30759,33.09609
-98.32409,33.0994
-98.30479,33.09739
-98.39079,33.0645
-98.3886,33.0663
-98.32089,33.0607
-98.36206,33.06992
-98.36939,33.06279
-98.30269,33.0678
-98.30309,33.0985
-98.30609,33.08099
-98.38079,33.0701
-98.37669,33.0557
-98.33519,33.0668
-98.33119,33.06649
-98.32039,33.09959
-101.6262,31.75377
-101.58454,31.74913
-101.58738,31.77729
-101.63411,31.75456
-101.57089,31.77771
-101.55507,31.8141
-101.62051,31.73597
-101.61144,31.73603
-101.6012,31.79287
-101.63188,31.78305
-101.54302,31.74903
-101.65566,31.75392
-101.62174,31.75451
-101.59061,31.7476
-101.57323,31.73417
-101.56659,31.77585
-101.65101,31.75424
-101.54665,31.79299
-101.55177,31.79272
-101.64229,31.75464
-101.5817,31.77771
-101.61569,31.73514
-101.61734,31.75486
-101.62834,31.78398
-101.55985,31.81374
-101.60356,31.72968
-101.64662,31.75432
-101.62465,31.78372
-101.56911,31.8138
-101.56501,31.74867
-101.58286,31.734
-101.56422,31.8139
-101.63829,31.75447
-101.52826,31.79001
-101.52245,31.79011
-101.57784,31.73402
-101.63001,31.7543
-101.60497,31.75263
-101.56114,31.74873
-101.57866,31.74935
-101.58734,31.73375
-101.59621,31.77496
-101.59963,31.72982
-101.59551,31.73001
-101.53237,31.78972
-101.54698,31.74898
-101.60081,31.75262
-101.5924,31.79301
-101.63942,31.78364
-101.57501,31.8136
-101.59662,31.75261
-101.63567,31.78337
-101.66437,31.75407
-101.6601,31.75406
-101.55238,31.74888
-101.5968,31.79293
-101.56263,31.77638
-101.6398,31.74167
-101.66293,31.77836
-101.68945,31.74357
-101.69233,31.76361
-101.64379,31.76581
-101.69415,31.74
-101.66543,31.76265
-101.65957,31.79433
-101.68162,31.77132
-101.68958,31.75434
-101.6737,31.7487
-101.69193,31.72984
-101.65869,31.77939
-101.71659,31.75321
-101.64436,31.78377
-101.6781,31.73286
-101.69342,31.75308
-101.67704,31.77254
-101.66959,31.73859
-101.7047,31.73791
-101.68642,31.76438
-101.68424,31.74446
-101.68747,31.73094
-101.64966,31.74214
-101.65105,31.79627
-101.63179,31.74139
-101.69659,31.76257
-101.65007,31.78471
-101.65997,31.76383
-101.69849,31.73803
-101.67999,31.75906
-101.62693,31.74125
-101.70815,31.75537
-101.68552,31.75516
-101.67058,31.77412
-101.67612,31.76054
-101.65771,31.73998
-101.65533,31.7953
-101.68275,31.73179
-101.704,31.75637
-101.67177,31.76222
-101.64639,31.79724
-101.67942,31.74736
-101.63894,31.7652
-101.66364,31.73895
-101.71233,31.75434
-101.70046,31.7613
-102.51766,34.54499
-102.46359,34.58627
-102.4911,34.55807
-102.48749,34.63336
-102.43123,34.52141
-102.49271,34.53774
-102.4683,34.53409
-102.45275,34.56749
-102.44933,34.51294
-102.45419,34.61867
-102.44589,34.56265
-102.4157,34.50363
-102.44188,34.57973
-102.46171,34.55608
-102.4159,34.52812
-102.46458,34.53297
-102.50287,34.59123
-102.51978,34.6148
-102.48661,34.55659
-102.49773,34.57449
-102.45692,34.55541
-102.48509,34.52327
-102.50154,34.54339
-102.44621,34.61049
-102.42195,34.52005
-102.41173,34.50357
-102.45209,34.54274
-102.47339,34.6315
-102.50288,34.50877
-102.47988,34.52319
-102.48321,34.63162
-102.45788,34.51184
-102.50578,34.55076
-102.43664,34.60989
-102.48597,34.53948
-102.4493,34.63778
-102.4719,34.53542
-102.47118,34.50874
-102.41703,34.51814
-102.5038,34.61148
-102.454,34.58338
-102.48829,34.58559
-102.44065,34.53256
-102.49842,34.53819
-102.45611,34.54611
-102.40047,34.51591
-102.45397,34.64006
-102.44096,34.56167
-102.44227,34.60944
-102.47546,34.56295
-102.47863,34.61519
-102.48842,34.52578
-102.48499,34.50896
-102.4947,34.50909
-102.42827,34.55389
-102.40595,34.51807
-102.41885,34.62165
-102.47815,34.63155
-102.52353,34.61578
-102.44561,34.51285
-102.49291,34.5874
-102.48854,34.61211
-102.45778,34.56944
-102.45828,34.52283
-102.49751,34.58917
-102.50842,34.61325
-102.46468,34.62503
-102.44504,34.62966
-102.49551,34.63644
-102.48356,34.58378
-102.50819,34.59328
-102.46703,34.64483
-102.46681,34.55781
-102.47145,34.56091
-102.50296,34.62592
-102.44092,34.62805
-102.52368,34.60078
-102.5135,34.59692
-102.41238,34.5256
-102.47735,34.64497
-102.44476,34.53537
-102.49326,34.6134
-102.47548,34.53674
-102.44853,34.53876
-102.43803,34.51279
-102.4589,34.58485
-102.42904,34.51269
-102.44658,34.58115
-102.50166,34.57602
-102.49152,34.63494
-102.51251,34.62965
-102.52325,34.6341
-102.45944,34.64229
-102.51296,34.61465
-102.5042,34.54679
-102.43259,34.55738
-102.49694,34.56221
-102.44948,34.59531
-102.52019,34.59943
-102.48289,34.64505
-102.41477,34.62658
-102.4724,34.64491
-102.45217,34.52351
-102.43665,34.62639
-102.45357,34.59679
-102.41853,34.61175
-102.45808,34.62033
-102.41063,34.51826
-102.44978,34.61299
-102.5056,34.57753
-102.50781,34.62786
-102.4369,34.56044
-102.4804,34.53936
-102.5014,34.5623
-102.47627,34.50887
-102.46247,34.50841
-102.51959,34.6326
-102.49796,34.61517
-102.50584,34.56239
-102.46149,34.62222
-101.43229,32.1805
-101.36499,32.1777
-101.43749,32.1797
-101.43489,32.18969
-101.41309,32.215
-101.36759,32.1777
-101.44459,32.19
-101.43879,32.18
-101.36019,32.16679
-101.36379,32.1773
-101.4335,32.1807
-101.44039,32.1904
-101.43899,32.1904
-101.40229,32.21389
-101.36629,32.17799
-101.36019,32.1758
-101.43769,32.19019
-101.36879,32.1777
-101.41199,32.21479
-101.40689,32.2145
-101.44179,32.1903
-101.41909,32.2152
-101.41419,32.21529
-101.40959,32.2142
-101.41079,32.21439
-101.4167,32.2156
-101.36489,32.17049
-101.4363,32.19
-101.43109,32.18039
-101.36379,32.1698
-101.36269,32.1689
-101.36249,32.1767
-101.42029,32.2151
-101.44319,32.19009
-101.37009,32.17749
-101.35829,32.168
-101.36139,32.17619
-101.39999,32.2138
-97.54191,28.24232
-97.50796,28.29089
-97.52978,28.2592
-97.50794,28.22109
-97.49411,28.26631
-97.51268,28.28351
-97.48333,28.26913
-97.50679,28.23598
-97.48461,28.2842
-97.4926,28.2331
-97.54354,28.29328
-97.48759,28.23521
-97.47306,28.28177
-97.5553,28.27778
-97.45924,28.27211
-97.56579,28.28568
-97.56271,28.30833
-97.57363,28.24615
-97.48931,28.26822
-97.50401,28.26219
-97.50342,28.24557
-97.54775,28.28371
-97.56649,28.26692
-97.46085,28.26241
-97.56605,28.25455
-97.54459,28.26599
-97.55876,28.24513
-97.51415,28.24086
-97.4957,28.21156
-97.46157,28.28035
-97.54416,28.30485
-97.51843,28.23877
-97.55579,28.23516
-97.55266,28.30725
-97.48861,28.21684
-97.49691,28.29081
-97.52853,28.28643
-97.56027,28.23311
-97.48799,28.24311
-97.51586,28.25913
-97.46661,28.26267
-97.52477,28.26662
-97.52119,28.24793
-97.55106,28.23672
-97.45512,28.26434
-97.44943,28.26413
-97.56765,28.24898
-97.53496,28.2518
-97.53758,28.22375
-97.54325,28.22198
-102.65406,34.09015
-102.57605,34.03545
-102.61998,34.03938
-102.63461,34.08024
-102.70478,34.06112
-102.66096,34.03904
-102.66596,34.04107
-102.58476,34.03945
-102.58025,34.03761
-102.64409,34.08537
-102.64892,34.08791
-102.63558,34.04437
-102.67053,34.04315
-102.62524,34.07603
-102.61542,34.03705
-102.70028,34.05928
-102.67253,34.06139
-102.66612,34.06122
-102.64931,34.05736
-102.59416,34.04335
-102.71099,34.06149
-102.6746,34.04604
-102.58895,34.04181
-102.5988,34.04499
-102.65408,34.05919
-102.6871,34.05348
-102.69147,34.05555
-102.65891,34.06078
-102.68296,34.05113
-102.62435,34.04173
-102.64538,34.04734
-102.65615,34.03643
-102.6298,34.07758
-102.63936,34.08292
-102.64051,34.04573
-102.71711,34.0619
-102.67843,34.0494
-102.62096,34.07409
-102.60864,34.04737
-102.6513,34.0338
-102.60364,34.04628
-102.69577,34.0575
-102.63076,34.04278
-99.36689,34.32672
-99.39039,34.29799
-99.38025,34.3199
-99.3634,34.30759
-99.39496,34.31461
-99.35747,34.29915
-99.34189,34.28759
-99.44579,34.24289
-99.34359,34.342
-99.38669,34.32719
-99.32439,34.32019
-99.40689,34.28569
-99.38919,34.3486
-99.33999,34.31609
-99.37149,34.2888
-99.32819,34.31929
-99.39869,34.29879
-99.44999,34.253
-99.36049,34.3453
-99.3411,34.35439
-99.35019,34.3014
-99.34619,34.3528
-99.37539,34.34489
-99.43319,34.26979
-99.34529,34.2869
-99.38329,34.29889
-99.454,34.25489
-99.43589,34.25819
-99.3522,34.3387
-99.33689,34.36099
-99.38359,34.28999
-99.3317,34.31699
-99.35309,34.31039
-99.33849,34.3574
-99.37619,34.28999
-99.3196,34.32589
-99.36169,34.29079
-99.38069,34.34349
-99.37479,34.2987
-99.37581,34.31986
-99.4577,34.2581
-99.34929,34.2875
-99.4381,34.2693
-99.43779,34.25409
-99.31569,34.32769
-99.32179,34.32409
-99.35849,34.29139
-99.38629,34.34879
-99.40859,34.27749
-99.3681,34.28919
-99.39509,34.2968
-99.44329,34.24509
-99.34959,34.35019
-99.33959,34.34269
-99.34879,34.3402
-99.4055,34.27839
-99.38629,34.29849
-99.37239,34.32079
-99.38754,34.31653
-99.4027,34.28659
-99.33609,34.31669
-99.41589,34.2763
-99.4026,34.2809
-99.44609,34.2519
-99.37069,34.29889
-99.36169,34.29779
-99.36599,34.29829
-99.35339,34.3494
-99.38639,34.28759
-99.412,34.2757
-99.35719,34.34869
-99.39089,34.28669
-99.3794,34.2897
-99.41409,34.28429
-99.41089,34.28499
-99.39056,34.32639
-99.38451,34.31888
-99.3466,34.31199
-99.34239,34.31279
-99.36479,34.28999
-99.39529,34.28589
-99.37879,34.29829
-99.46256,34.21954
-99.47308,34.2571
-99.46662,34.25878
-99.48237,34.23679
-99.47807,34.20541
-99.50362,34.231
-99.49488,34.23486
-99.4475,34.2235
-99.46729,34.21875
-99.44444,34.27042
-99.4781,34.23724
-99.48042,34.24756
-99.45189,34.26764
-99.48243,34.20261
-99.45702,34.22187
-99.49905,34.23256
-99.45748,34.26826
-99.46195,34.2673
-99.57124,34.13094
-99.58581,34.14053
-99.52242,34.14418
-99.57787,34.20281
-99.52267,34.1774
-99.52921,34.21623
-99.58365,34.18995
-99.53516,34.12649
-99.53754,34.24143
-99.57923,34.18994
-99.53951,34.12589
-99.5336,34.20512
-99.5534,34.24395
-99.58371,34.15648
-99.56238,34.13718
-99.5801,34.16239
-99.56537,34.2464
-99.52155,34.15997
-99.58218,34.20516
-99.56424,34.22523
-99.54503,34.2414
-99.55254,34.19656
-99.53539,34.15688
-99.57238,34.20392
-99.55885,34.12341
-99.56912,34.19044
-99.53956,34.15721
-99.57056,34.14793
-99.58308,34.17427
-99.55994,34.245
-99.53168,34.1613
-99.574,34.18866
-99.5836,34.21487
-99.54443,34.12496
-99.54329,34.19247
-99.53332,34.17326
-99.56758,34.13639
-99.53583,34.14525
-99.52474,34.21484
-99.59126,34.14291
-99.5525,34.12444
-99.51672,34.1787
-99.54698,34.21562
-99.57882,34.17534
-99.5476,34.19555
-99.54318,34.17535
-99.52693,34.15848
-99.58785,34.16962
-99.52888,34.20556
-99.50828,34.17994
-99.50301,34.18124
-99.54244,34.21578
-99.56417,34.12303
-99.55586,34.15717
-99.58232,34.14663
-99.54549,34.16259
-99.52705,34.17593
