xlong,ylat
-101.72085,33.91416
-101.58167,33.93074
-101.56917,33.94227
-101.71955,33.97378
-101.66811,33.97955
-101.66386,33.92163
-101.58755,33.98564
-101.63289,33.94591
-101.66708,33.95988
-101.59205,34.00902
-101.71144,33.94076
-101.72995,33.89865
-101.66328,33.98274
-101.58261,33.9589
-101.71318,33.96478
-101.62418,33.90259
-101.64911,34.01697
-101.62854,34.01816
-101.61498,33.96754
-101.63801,33.93195
-101.61516,33.95248
-101.59193,33.97167
-101.64636,33.96669
-101.61048,33.89479
-101.71052,33.91518
-101.65782,33.92805
-101.71639,33.93202
-101.65973,33.99791
-101.62855,33.94519
-101.61093,33.90196
-101.63314,33.92458
-101.66908,33.9459
-101.58715,34.00858
-101.71891,33.96542
-101.67235,33.9722
-101.7206,33.92271
-101.72504,33.91582
-101.58633,33.94867
-101.58375,33.9916
-101.67625,33.89724
-101.68189,33.93027
-101.68945,33.97207
-101.59627,34.0197
-101.65075,33.96518
-101.7063,33.98666
-101.60285,33.97489
-101.74072,33.92313
-101.58597,33.96539
-101.63331,33.93773
-101.57962,33.96663
-101.72627,33.90326
-101.56834,33.95087
-101.60653,33.94299
-101.70537,33.91816
-101.60166,33.90397
-101.5685,33.96594
-101.59219,33.98011
-101.67719,33.96775
-101.65482,33.98341
-101.61211,33.92417
-101.64609,33.9978
-101.65571,33.99592
-101.60534,34.0122
-101.65,33.90316
-101.59598,33.99361
-101.64635,33.92529
-101.61575,33.93985
-101.64274,33.92398
-101.6331,34.01785
-101.62107,34.00814
-101.62981,33.89255
-101.63313,33.90719
-101.64158,33.91622
-101.73668,33.92275
-101.58372,33.97528
-101.71231,33.90714
-101.69973,33.94243
-101.71594,33.97181
-101.63787,33.92395
-101.61894,33.89666
-101.62894,33.92273
-101.65389,33.90915
-101.65094,34.00843
-101.57573,34.01228
-101.64213,33.95716
-101.72013,33.99068
-101.69978,33.97092
-101.59607,34.00225
-101.58805,34.01871
-101.6457,34.01228
-101.68404,33.91748
-101.74141,33.96673
-101.64277,33.93201
-101.5762,33.89979
-101.7081,33.96698
-101.70406,33.97314
-101.67144,33.93113
-101.62022,33.91001
-101.61935,33.95499
-101.65773,34.01618
-101.62432,33.95466
-101.62015,33.91796
-101.57934,34.01614
-101.73492,33.94696
-101.72889,33.95484
-101.6805,33.91188
-101.67439,33.94593
-101.66817,33.93836
-101.65057,33.97334
-101.65492,34.01186
-101.68671,33.9303
-101.62388,33.89249
-101.70797,33.90814
-101.63349,33.99384
-101.68923,33.90035
-101.61134,33.95187
-101.67641,33.88694
-101.6534,33.89459
-101.73786,33.93848
-101.65287,33.92525
-101.685,33.97205
-101.61964,34.01854
-101.6289,34.00931
-101.65453,33.94594
-101.58136,33.89786
-101.596,34.01139
-101.70396,33.93182
-101.58618,33.91612
-101.62113,33.9939
-101.58404,34.01733
-101.69289,33.97578
-101.60076,33.96158
-101.72704,33.92289
-101.66258,33.89672
-101.70404,33.96677
-101.73299,33.93874
-101.57286,33.9514
-101.69214,33.94595
-101.62815,33.91194
-101.60235,33.94142
-101.7418,33.93973
-101.63687,33.90058
-101.68758,33.9081
-101.61153,33.97274
-101.65842,33.98618
-101.58396,33.98446
-101.70598,33.89803
-101.6407,33.90705
-101.63097,34.00077
-101.57708,33.96051
-101.57964,33.94185
-97.44448,27.83216
-97.43379,27.8305
-97.43595,27.83199
-97.43822,27.83203
-97.44019,27.83206
-97.44227,27.83212
-99.42003,31.21708
-99.43633,31.2509
-99.42317,31.21602
-99.41092,31.22018
-99.39513,31.23276
-99.45427,31.23023
-99.4493,31.25146
-99.39603,31.25738
-99.39987,31.23447
-99.41078,31.24332
-99.40876,31.25368
-99.38797,31.23475
-99.44865,31.22767
-99.41877,31.25001
-99.39886,31.25893
-99.44843,31.24049
-99.40527,31.22156
-99.39722,31.24591
-99.45139,31.24158
-99.41808,31.24061
-99.4036,31.24408
-99.43958,31.25102
-99.41538,31.22999
-99.44403,31.25858
-99.4412,31.25768
-99.40958,31.23248
-99.44718,31.25897
-99.43076,31.23706
-99.42448,31.23817
-99.41425,31.21981
-99.40039,31.24606
-99.40808,31.22111
-99.40309,31.23344
-99.38702,31.24715
-99.4279,31.25077
-99.43391,31.23741
-99.39093,31.24528
-99.43266,31.2509
-99.44581,31.22691
-99.45493,31.24284
-99.41246,31.23103
-99.40517,31.25559
-99.39153,31.23335
-99.45291,31.25203
-99.41715,31.21854
-99.45808,31.24388
-99.41519,31.24101
-99.4063,31.23251
-99.44585,31.24966
-99.39409,31.24563
-99.44191,31.24093
-99.41203,31.25161
-99.4515,31.22888
-99.42767,31.23711
-99.4076,31.24328
-99.44505,31.24049
-99.4427,31.25115
-99.42198,31.25076
-99.42226,31.22821
-99.41539,31.25071
-99.42507,31.25009
-99.42123,31.23929
-99.41826,31.22887
-99.40189,31.25777
-97.9417,28.64911
-97.95766,28.6131
-97.95424,28.66435
-97.91519,28.60806
-97.93391,28.60757
-97.91216,28.66388
-97.91803,28.63572
-97.94244,28.60209
-97.95965,28.63381
-97.97261,28.53515
-97.94014,28.63759
-97.94176,28.58973
-97.98185,28.56295
-97.9516,28.59771
-97.96574,28.5649
-97.95325,28.66984
-97.97776,28.5634
-97.96188,28.61162
-97.95957,28.54113
-97.92189,28.67837
-97.94601,28.64984
-97.93018,28.59329
-97.91388,28.62294
-97.91864,28.62303
-97.90807,28.66579
-97.95091,28.64925
-97.95322,28.61462
-97.90979,28.67697
-97.97173,28.562
-97.92332,28.62318
-97.94661,28.59989
-97.95103,28.63796
-97.93975,28.61849
-97.93283,28.62498
-97.93415,28.59139
-97.97697,28.53359
-97.96558,28.6277
-97.92965,28.60958
-97.90972,28.62431
-97.91446,28.6352
-97.94885,28.61609
-97.93521,28.67597
-97.9618,28.62997
-97.94487,28.63736
-97.92479,28.60994
-97.93749,28.62447
-97.92772,28.62419
-97.92029,28.60961
-97.95573,28.57018
-97.92303,28.63523
-97.91085,28.63409
-97.96751,28.53956
-97.92709,28.59612
-97.95485,28.63609
-97.94431,28.61723
-97.93868,28.60518
-97.96189,28.56659
-97.91665,28.66226
-97.94959,28.67238
-97.93559,28.63851
-97.93,28.67764
-97.96359,28.53979
-97.91124,28.60947
-97.94514,28.67429
-97.91561,28.67899
-97.94037,28.67629
-102.21166,34.75171
-102.2827,34.7849
-102.27918,34.78227
-102.29205,34.77853
-102.2512,34.76714
-102.23254,34.76326
-102.2255,34.75691
-102.30793,34.753
-102.22963,34.77342
-102.2367,34.74833
-102.31027,34.78159
-102.25358,34.76854
-102.30281,34.74957
-102.25255,34.7486
-102.34295,34.77462
