,latitude,longitude,avg_temp,std_temp,avg_wind_speed,std_wind_speed,avg_wind_direction,std_wind_direction
207,27.42864,-98.96101,19.499922,6.1088824,24.894243,7.1828856,142.44766,91.27062
208,27.49187,-98.92298,19.590416,6.179991,24.892647,7.0910373,144.19247,90.451614
209,27.46984,-98.91412,19.571423,6.1088824,24.894243,7.1828856,142.44766,91.27062
210,27.51215,-98.88918,19.331343,6.071664,23.679098,6.877418,147.43416,91.40658
211,27.49394,-98.91995,19.596918,6.1799903,24.892647,7.0910373,144.19247,90.451614
212,27.43529,-98.97539,19.480425,6.1088824,24.894243,7.1828856,142.44766,91.27062
213,27.42255,-98.9262,19.525923,6.1088824,24.894243,7.1828856,142.44766,91.27062
214,27.49693,-98.89042,19.389845,6.071663,23.679098,6.877418,147.43416,91.40658
215,27.39386,-98.88824,19.4211,6.0507016,23.572481,7.02286,146.34267,92.3942
216,27.39017,-98.90113,19.52788,6.083597,25.011375,7.2704315,140.37894,90.86796
217,27.43632,-98.97118,19.493425,6.1088824,24.894243,7.1828856,142.44766,91.27062
218,27.43353,-98.93918,19.545424,6.108883,24.894243,7.1828856,142.44766,91.27062
219,27.52794,-98.90687,19.292343,6.071663,23.679098,6.877418,147.43416,91.40658
220,27.43978,-98.96458,19.51942,6.1088824,24.894243,7.1828856,142.44766,91.27062
221,27.43193,-98.94274,19.545424,6.108883,24.894243,7.1828856,142.44766,91.27062
222,27.42843,-98.96963,19.486921,6.1088824,24.894243,7.1828856,142.44766,91.27062
223,27.43229,-98.90623,19.407299,6.0799146,23.608963,7.0826597,146.87149,91.8299
224,27.38582,-98.91411,19.508379,6.0835977,25.011375,7.2704315,140.37894,90.86796
225,27.47858,-98.88906,19.413801,6.0799146,23.608963,7.0826597,146.87149,91.8299
226,27.49502,-98.91608,19.350845,6.0716634,23.679098,6.877418,147.43416,91.40658
227,27.4179,-98.94132,19.525923,6.1088824,24.894243,7.1828856,142.44766,91.27062
228,27.46983,-98.89735,19.446299,6.079915,23.608963,7.0826597,146.87149,91.8299
229,27.49737,-98.91361,19.363846,6.071663,23.679098,6.877418,147.43416,91.40658
230,27.44112,-98.93214,19.551924,6.1088824,24.894243,7.1828856,142.44766,91.27062
231,27.53346,-98.92458,19.473417,6.17999,24.892647,7.0910373,144.19247,90.451614
232,27.39257,-98.89185,19.414598,6.0507026,23.572481,7.02286,146.34267,92.3942
233,27.50559,-98.90282,19.344343,6.0716634,23.679098,6.877418,147.43416,91.40658
234,27.50314,-98.90511,19.357344,6.071664,23.679098,6.877418,147.43416,91.40658
235,27.44417,-98.93036,19.558424,6.1088834,24.894243,7.1828856,142.44766,91.27062
236,27.50987,-98.89751,19.344343,6.0716634,23.679098,6.877418,147.43416,91.40658
237,27.43069,-98.94704,19.532423,6.1088834,24.894243,7.1828856,142.44766,91.27062
238,27.42063,-98.93656,19.51942,6.1088824,24.894243,7.1828856,142.44766,91.27062
239,27.4048,-98.93142,19.56688,6.083597,25.011375,7.2704315,140.37894,90.86796
240,27.40494,-98.91844,19.560377,6.0835977,25.011375,7.2704315,140.37894,90.86796
241,27.40034,-98.88308,19.434101,6.050702,23.572481,7.02286,146.34267,92.3942
242,27.42517,-98.92137,19.532423,6.1088834,24.894243,7.1828856,142.44766,91.27062
243,27.43558,-98.93601,19.525923,6.1088824,24.894243,7.1828856,142.44766,91.27062
244,27.48135,-98.88717,19.407299,6.0799146,23.608963,7.0826597,146.87149,91.8299
245,27.43801,-98.96768,19.499922,6.1088824,24.894243,7.1828856,142.44766,91.27062
246,27.46043,-98.90453,19.439802,6.0799146,23.608963,7.0826597,146.87149,91.8299
247,27.53081,-98.9266,19.466915,6.179991,24.892647,7.0910373,144.19247,90.451614
248,27.50292,-98.87595,19.363846,6.071663,23.679098,6.877418,147.43416,91.40658
249,27.42834,-98.97394,19.467422,6.1088824,24.894243,7.1828856,142.44766,91.27062
250,27.38892,-98.91113,19.508379,6.0835977,25.011375,7.2704315,140.37894,90.86796
251,27.51324,-98.88523,19.331343,6.071664,23.679098,6.877418,147.43416,91.40658
252,27.52596,-98.92486,19.460415,6.179991,24.892647,7.0910373,144.19247,90.451614
253,27.41238,-98.9454,19.579876,6.0835977,25.011375,7.2704315,140.37894,90.86796
254,27.51445,-98.88156,19.350845,6.0716634,23.679098,6.877418,147.43416,91.40658
255,27.50616,-98.86512,19.376848,6.071664,23.679098,6.877418,147.43416,91.40658
256,27.50115,-98.87901,19.363846,6.071663,23.679098,6.877418,147.43416,91.40658
257,27.46983,-98.90984,19.584425,6.108883,24.894243,7.1828856,142.44766,91.27062
258,27.40107,-98.93472,19.56688,6.083597,25.011375,7.2704315,140.37894,90.86796
259,27.39228,-98.89678,19.408102,6.050702,23.572481,7.02286,146.34267,92.3942
260,27.49009,-98.8664,19.428848,6.071664,23.679098,6.877418,147.43416,91.40658
261,27.40836,-98.94669,19.57338,6.083598,25.011375,7.2704315,140.37894,90.86796
262,27.44727,-98.92819,19.564926,6.1088824,24.894243,7.1828856,142.44766,91.27062
263,27.41781,-98.91009,19.51942,6.1088824,24.894243,7.1828856,142.44766,91.27062
264,27.38905,-98.90561,19.514877,6.083597,25.011375,7.2704315,140.37894,90.86796
265,27.46106,-98.90057,19.446299,6.079915,23.608963,7.0826597,146.87149,91.8299
266,27.44941,-98.95039,19.53892,6.1088824,24.894243,7.1828856,142.44766,91.27062
267,27.52902,-98.90328,19.311844,6.071664,23.679098,6.877418,147.43416,91.40658
268,27.39661,-98.88577,19.414598,6.0507026,23.572481,7.02286,146.34267,92.3942
269,27.50807,-98.90054,19.331343,6.071664,23.679098,6.877418,147.43416,91.40658
270,27.50441,-98.86815,19.376848,6.071664,23.679098,6.877418,147.43416,91.40658
271,27.42965,-98.90824,19.400799,6.0799146,23.608963,7.0826597,146.87149,91.8299
272,27.48699,-98.87879,19.435343,6.071664,23.679098,6.877418,147.43416,91.40658
273,27.48972,-98.92576,19.603416,6.1799903,24.892647,7.0910373,144.19247,90.451614
274,27.42637,-98.91,19.545424,6.108883,24.894243,7.1828856,142.44766,91.27062
275,27.42081,-98.93098,19.51942,6.1088824,24.894243,7.1828856,142.44766,91.27062
276,27.42799,-98.98821,19.51942,6.1088824,24.894243,7.1828856,142.44766,91.27062
277,27.40875,-98.91842,19.56688,6.083597,25.011375,7.2704315,140.37894,90.86796
278,27.42826,-98.97864,19.460924,6.1088824,24.894243,7.1828856,142.44766,91.27062
279,32.32955,-102.91401,13.230321,7.4945374,25.281578,8.671514,191.50172,83.57913
280,32.32863,-102.90802,13.223821,7.4945374,25.281578,8.671514,191.50172,83.57913
281,32.33328,-102.92995,13.138517,7.4376554,25.04381,8.65005,191.6182,84.79346
282,32.41227,-102.97578,13.015546,7.3666487,25.073837,8.833575,197.89064,84.82171
283,32.3846,-102.93127,13.0090685,7.4282207,25.24003,8.844018,194.78368,84.322716
284,32.47194,-103.01763,12.872546,7.3666487,25.073837,8.833575,197.89064,84.82171
285,32.36675,-102.94027,13.0090685,7.4282207,25.24003,8.844018,194.78368,84.322716
286,32.34857,-102.90718,13.11307,7.4282207,25.24003,8.844018,194.78368,84.322716
287,32.38178,-102.91017,13.04157,7.42822,25.24003,8.844018,194.78368,84.322716
288,32.46281,-102.98384,12.918046,7.366649,25.073837,8.833575,197.89064,84.82171
289,32.40698,-102.96315,13.024709,7.388265,25.19419,8.805876,196.77611,84.97705
290,32.34372,-102.88247,13.15207,7.4282207,25.24003,8.844018,194.78368,84.322716
291,32.45625,-102.95953,12.989546,7.3666487,25.073837,8.833575,197.89064,84.82171
292,32.40958,-102.96951,13.009046,7.3666487,25.073837,8.833575,197.89064,84.82171
293,32.37071,-102.96543,13.031209,7.388265,25.19419,8.805876,196.77611,84.97705
294,32.33477,-102.93485,13.106015,7.4376554,25.04381,8.65005,191.6182,84.79346
295,32.33067,-102.91938,13.21082,7.4945374,25.281578,8.671514,191.50172,83.57913
296,32.4563,-102.92864,12.929002,7.384104,25.108871,8.917851,195.93175,84.82127
297,32.37094,-102.97755,13.109209,7.3882647,25.19419,8.805876,196.77611,84.97705
298,32.36503,-102.93401,13.028569,7.42822,25.24003,8.844018,194.78368,84.322716
299,32.45657,-102.93755,12.922502,7.3841043,25.108871,8.917851,195.93175,84.82127
300,32.41501,-102.98215,13.022045,7.366649,25.073837,8.833575,197.89064,84.82171
301,32.4016,-102.94979,13.031209,7.388265,25.19419,8.805876,196.77611,84.97705
302,32.45536,-102.95112,12.8965025,7.384104,25.108871,8.917851,195.93175,84.82127
303,32.33191,-102.92432,13.197821,7.4945374,25.281578,8.671514,191.50172,83.57913
304,32.34618,-102.89452,13.139069,7.4282203,25.24003,8.844018,194.78368,84.322716
305,32.36844,-102.94683,13.037707,7.388265,25.19419,8.805876,196.77611,84.97705
306,32.37058,-102.97221,13.070209,7.388265,25.19419,8.805876,196.77611,84.97705
307,32.3825,-102.91679,13.035069,7.4282203,25.24003,8.844018,194.78368,84.322716
308,32.34391,-102.87719,13.15857,7.4282203,25.24003,8.844018,194.78368,84.322716
309,32.39048,-102.93865,12.99607,7.4282203,25.24003,8.844018,194.78368,84.322716
310,32.38009,-102.9018,13.0610695,7.4282207,25.24003,8.844018,194.78368,84.322716
311,32.37224,-102.88631,13.11957,7.4282203,25.24003,8.844018,194.78368,84.322716
312,32.45885,-102.96793,12.970045,7.3666487,25.073837,8.833575,197.89064,84.82171
313,32.36985,-102.95177,13.024709,7.388265,25.19419,8.805876,196.77611,84.97705
314,32.36795,-102.87361,13.14557,7.4282203,25.24003,8.844018,194.78368,84.322716
