,latitude,longitude,avg_temp,std_temp,avg_wind_speed,std_wind_speed,avg_wind_direction,std_wind_direction
42,33.01964,-100.55611,13.479089,7.3446755,24.36159,7.076603,190.43332,93.36775
43,33.05494,-100.5071,13.501891,7.3662395,24.818277,7.0278707,191.42067,93.51292
44,32.90086,-100.59412,13.763015,7.3594418,24.57094,7.270794,189.63303,92.37065
45,33.02178,-100.52546,13.43733,7.359945,24.591572,7.149739,189.70074,93.81597
46,32.88286,-100.58898,13.771315,7.4023557,25.046444,7.291647,190.34874,90.923096
47,32.91018,-100.57781,13.730514,7.359442,24.57094,7.270794,189.63303,92.37065
48,33.00726,-100.57259,13.524589,7.344676,24.36159,7.076603,190.43332,93.36775
49,33.03184,-100.55407,13.609089,7.344676,24.36159,7.076603,190.43332,93.36775
50,33.00785,-100.51255,13.560831,7.359945,24.591572,7.149739,189.70074,93.81597
51,33.06864,-100.53223,13.501891,7.3662395,24.818277,7.0278707,191.42067,93.51292
52,33.02129,-100.5514,13.492086,7.344675,24.36159,7.076603,190.43332,93.36775
53,33.00439,-100.58538,13.524589,7.344676,24.36159,7.076603,190.43332,93.36775
54,32.90431,-100.58295,13.685015,7.3594418,24.57094,7.270794,189.63303,92.37065
55,33.07149,-100.52039,13.508392,7.3662395,24.818277,7.0278707,191.42067,93.51292
56,32.89265,-100.58499,13.816814,7.4023557,25.046444,7.291647,190.34874,90.923096
57,33.08201,-100.54499,13.534393,7.36624,24.818277,7.0278707,191.42067,93.51292
58,33.02145,-100.5192,13.43733,7.359945,24.591572,7.149739,189.70074,93.81597
59,32.89464,-100.57022,13.836314,7.4023557,25.046444,7.291647,190.34874,90.923096
60,32.90838,-100.57375,13.750013,7.3594418,24.57094,7.270794,189.63303,92.37065
61,32.90645,-100.58606,13.737015,7.3594418,24.57094,7.270794,189.63303,92.37065
62,32.90821,-100.58901,13.769515,7.3594418,24.57094,7.270794,189.63303,92.37065
63,33.05258,-100.51813,13.514893,7.3662395,24.818277,7.0278707,191.42067,93.51292
64,32.91821,-100.57486,13.756514,7.3594418,24.57094,7.270794,189.63303,92.37065
65,32.90321,-100.57402,13.743515,7.3594418,24.57094,7.270794,189.63303,92.37065
66,33.02787,-100.54694,13.492086,7.344675,24.36159,7.076603,190.43332,93.36775
67,32.88803,-100.5816,13.797316,7.4023557,25.046444,7.291647,190.34874,90.923096
68,32.98405,-100.56403,13.622087,7.344676,24.36159,7.076603,190.43332,93.36775
69,32.96099,-100.5294,13.643542,7.406859,24.643827,7.1878204,188.94205,92.475876
70,32.87219,-100.59956,13.693315,7.4023547,25.046444,7.291647,190.34874,90.923096
71,33.03854,-100.51564,13.42433,7.359945,24.591572,7.149739,189.70074,93.81597
72,32.99675,-100.54704,13.622087,7.344676,24.36159,7.076603,190.43332,93.36775
73,33.02889,-100.52813,13.33983,7.359945,24.591572,7.149739,189.70074,93.81597
74,33.01292,-100.50873,13.62583,7.359945,24.591572,7.149739,189.70074,93.81597
75,33.09148,-100.54548,13.586392,7.36624,24.818277,7.0278707,191.42067,93.51292
76,32.91327,-100.56799,13.737015,7.3594418,24.57094,7.270794,189.63303,92.37065
77,32.89005,-100.59841,13.816814,7.4023557,25.046444,7.291647,190.34874,90.923096
78,32.96473,-100.53332,13.633015,7.3594413,24.57094,7.270794,189.63303,92.37065
79,32.89856,-100.59158,13.829815,7.4023557,25.046444,7.291647,190.34874,90.923096
80,32.98749,-100.56976,13.5700865,7.344676,24.36159,7.076603,190.43332,93.36775
81,33.03352,-100.54961,13.596086,7.3446755,24.36159,7.076603,190.43332,93.36775
82,33.04452,-100.53368,13.352392,7.36624,24.818277,7.0278707,191.42067,93.51292
83,33.04118,-100.54331,13.365393,7.36624,24.818277,7.0278707,191.42067,93.51292
84,33.05536,-100.51244,13.586392,7.36624,24.818277,7.0278707,191.42067,93.51292
85,33.0123,-100.51517,13.495831,7.359945,24.591572,7.149739,189.70074,93.81597
86,33.04374,-100.51091,13.410894,7.36624,24.818277,7.0278707,191.42067,93.51292
87,33.00704,-100.56841,13.511588,7.344676,24.36159,7.076603,190.43332,93.36775
88,32.88686,-100.59386,13.771315,7.4023557,25.046444,7.291647,190.34874,90.923096
89,33.05947,-100.52982,13.4368925,7.36624,24.818277,7.0278707,191.42067,93.51292
90,32.8946,-100.60215,13.849315,7.4023547,25.046444,7.291647,190.34874,90.923096
91,32.99262,-100.5562,13.537587,7.3446755,24.36159,7.076603,190.43332,93.36775
92,33.04059,-100.5025,13.378393,7.36624,24.818277,7.0278707,191.42067,93.51292
93,32.9761,-100.53255,13.430831,7.359945,24.591572,7.149739,189.70074,93.81597
94,33.0593,-100.49897,13.527891,7.36624,24.818277,7.0278707,191.42067,93.51292
95,32.91028,-100.56061,13.802013,7.3594413,24.57094,7.270794,189.63303,92.37065
96,33.03181,-100.49427,13.59333,7.359945,24.591572,7.149739,189.70074,93.81597
97,32.99558,-100.56276,13.518087,7.3446755,24.36159,7.076603,190.43332,93.36775
98,33.05064,-100.5438,13.449892,7.3662395,24.818277,7.0278707,191.42067,93.51292
99,33.08141,-100.54948,13.534393,7.36624,24.818277,7.0278707,191.42067,93.51292
100,32.89556,-101.03733,13.168173,7.344846,25.99455,7.215396,190.87709,89.72531
101,32.89563,-101.04134,13.122673,7.344846,25.99455,7.215396,190.87709,89.72531
102,32.87596,-100.98238,13.174674,7.344846,25.99455,7.215396,190.87709,89.72531
103,32.93955,-100.98441,13.159734,7.3640676,25.927923,7.3464375,192.32414,87.97694
104,32.9037,-100.97148,13.204884,7.350386,26.009777,7.4329624,193.15659,88.495895
105,32.90577,-101.01791,13.133733,7.3640676,25.927923,7.3464375,192.32414,87.97694
106,32.88164,-100.94024,13.324005,7.324728,26.059721,7.132912,193.01482,88.75586
107,32.91614,-101.01855,13.094732,7.3640676,25.927923,7.3464375,192.32414,87.97694
108,32.90452,-100.96761,13.172384,7.350386,26.009777,7.4329624,193.15659,88.495895
109,32.90742,-101.0323,13.237734,7.364067,25.927923,7.3464375,192.32414,87.97694
110,32.84934,-100.95278,13.194006,7.324728,26.059721,7.132912,193.01482,88.75586
111,32.89199,-100.96608,13.285173,7.3448462,25.99455,7.215396,190.87709,89.72531
112,32.90556,-101.03948,13.231234,7.3640676,25.927923,7.3464375,192.32414,87.97694
113,32.91711,-100.99365,13.127233,7.364068,25.927923,7.3464375,192.32414,87.97694
114,32.85076,-100.96054,13.1810055,7.324728,26.059721,7.132912,193.01482,88.75586
115,32.92489,-101.01589,13.081732,7.364067,25.927923,7.3464375,192.32414,87.97694
116,32.88876,-100.97738,13.181173,7.344846,25.99455,7.215396,190.87709,89.72531
117,32.939,-100.98051,13.146733,7.3640676,25.927923,7.3464375,192.32414,87.97694
118,32.89021,-100.98901,13.142174,7.3448453,25.99455,7.215396,190.87709,89.72531
119,32.92078,-101.00407,13.114233,7.3640676,25.927923,7.3464375,192.32414,87.97694
120,32.87886,-100.97239,13.220174,7.3448462,25.99455,7.215396,190.87709,89.72531
121,32.88908,-100.97308,13.233173,7.344846,25.99455,7.215396,190.87709,89.72531
122,32.87572,-100.99015,13.226675,7.344846,25.99455,7.215396,190.87709,89.72531
123,32.89323,-100.96243,13.213675,7.344846,25.99455,7.215396,190.87709,89.72531
124,32.90523,-101.04414,13.257233,7.3640676,25.927923,7.3464375,192.32414,87.97694
125,32.92234,-100.97238,13.126882,7.3503857,26.009777,7.4329624,193.15659,88.495895
126,32.93598,-100.97623,13.159734,7.3640676,25.927923,7.3464375,192.32414,87.97694
127,32.87671,-101.00261,13.200674,7.344846,25.99455,7.215396,190.87709,89.72531
128,32.89235,-101.01435,13.246174,7.344846,25.99455,7.215396,190.87709,89.72531
129,32.89902,-100.94185,13.168007,7.324728,26.059721,7.132912,193.01482,88.75586
130,32.88966,-100.98509,13.148674,7.344846,25.99455,7.215396,190.87709,89.72531
131,32.88151,-100.96065,13.246007,7.324728,26.059721,7.132912,193.01482,88.75586
132,32.84913,-100.97222,13.330674,7.3448462,25.99455,7.215396,190.87709,89.72531
133,32.85946,-100.99155,13.304674,7.344846,25.99455,7.215396,190.87709,89.72531
134,32.87582,-100.98627,13.181173,7.344846,25.99455,7.215396,190.87709,89.72531
135,32.88123,-101.01299,13.285173,7.3448462,25.99455,7.215396,190.87709,89.72531
136,32.92209,-101.01276,13.101233,7.3640676,25.927923,7.3464375,192.32414,87.97694
137,32.89984,-101.00745,13.172733,7.364068,25.927923,7.3464375,192.32414,87.97694
138,32.91722,-100.99763,13.120732,7.3640676,25.927923,7.3464375,192.32414,87.97694
139,32.85951,-100.99714,13.317674,7.3448462,25.99455,7.215396,190.87709,89.72531
140,32.9417,-100.99524,13.465234,7.3640676,25.927923,7.3464375,192.32414,87.97694
141,32.90414,-100.98074,13.205233,7.3640676,25.927923,7.3464375,192.32414,87.97694
142,32.89058,-100.99345,13.122673,7.344846,25.99455,7.215396,190.87709,89.72531
143,32.85933,-100.9876,13.278673,7.3448462,25.99455,7.215396,190.87709,89.72531
144,32.89611,-100.95322,13.103004,7.324728,26.059721,7.132912,193.01482,88.75586
145,32.86139,-100.98389,13.272175,7.3448462,25.99455,7.215396,190.87709,89.72531
146,32.90257,-101.02573,13.231234,7.3640676,25.927923,7.3464375,192.32414,87.97694
147,32.90727,-100.94894,13.087881,7.3503857,26.009777,7.4329624,193.15659,88.495895
148,32.86629,-100.97324,13.194173,7.344846,25.99455,7.215396,190.87709,89.72531
149,32.88414,-101.02978,13.155172,7.344846,25.99455,7.215396,190.87709,89.72531
150,32.92222,-100.96788,13.133384,7.3503857,26.009777,7.4329624,193.15659,88.495895
151,32.87843,-100.96858,13.246174,7.344846,25.99455,7.215396,190.87709,89.72531
152,32.86588,-100.96838,13.226675,7.344846,25.99455,7.215396,190.87709,89.72531
153,32.90326,-100.97714,13.250732,7.3640676,25.927923,7.3464375,192.32414,87.97694
154,32.89035,-100.99703,13.122673,7.344846,25.99455,7.215396,190.87709,89.72531
155,32.89029,-101.00077,13.129174,7.344846,25.99455,7.215396,190.87709,89.72531
156,32.90592,-100.98793,13.146733,7.3640676,25.927923,7.3464375,192.32414,87.97694
157,32.86426,-100.95131,13.337006,7.324728,26.059721,7.132912,193.01482,88.75586
158,32.91259,-101.02397,13.153234,7.364068,25.927923,7.3464375,192.32414,87.97694
159,32.92171,-101.00922,13.159734,7.3640676,25.927923,7.3464375,192.32414,87.97694
160,32.88121,-101.01872,13.278673,7.3448462,25.99455,7.215396,190.87709,89.72531
161,32.90599,-101.01402,13.127233,7.364068,25.927923,7.3464375,192.32414,87.97694
162,32.94153,-100.99144,13.374233,7.364068,25.927923,7.3464375,192.32414,87.97694
163,32.90717,-100.95647,13.081383,7.350386,26.009777,7.4329624,193.15659,88.495895
164,32.85054,-100.96442,13.239674,7.344846,25.99455,7.215396,190.87709,89.72531
165,32.8652,-100.95535,13.291505,7.3247285,26.059721,7.132912,193.01482,88.75586
166,32.89691,-100.94555,13.1810055,7.324728,26.059721,7.132912,193.01482,88.75586
167,32.90597,-100.96391,13.120383,7.350386,26.009777,7.4329624,193.15659,88.495895
168,32.89632,-100.94943,13.1290045,7.324728,26.059721,7.132912,193.01482,88.75586
169,32.90463,-101.04857,13.270233,7.3640676,25.927923,7.3464375,192.32414,87.97694
170,32.88242,-100.93641,13.265506,7.3247285,26.059721,7.132912,193.01482,88.75586
171,32.89404,-100.95885,13.155005,7.324728,26.059721,7.132912,193.01482,88.75586
172,32.88586,-101.04512,13.135674,7.344846,25.99455,7.215396,190.87709,89.72531
173,32.87523,-101.00656,13.194173,7.344846,25.99455,7.215396,190.87709,89.72531
174,32.88942,-101.00449,13.135674,7.344846,25.99455,7.215396,190.87709,89.72531
175,32.85955,-101.00104,13.285173,7.3448462,25.99455,7.215396,190.87709,89.72531
176,32.90682,-100.96024,13.094382,7.350386,26.009777,7.4329624,193.15659,88.495895
177,32.88907,-100.9812,13.168173,7.344846,25.99455,7.215396,190.87709,89.72531
178,32.88186,-100.95559,13.246007,7.324728,26.059721,7.132912,193.01482,88.75586
179,32.86501,-100.96447,13.252674,7.344846,25.99455,7.215396,190.87709,89.72531
180,32.90313,-101.02161,13.146733,7.3640676,25.927923,7.3464375,192.32414,87.97694
181,32.90503,-100.98434,13.166233,7.3640676,25.927923,7.3464375,192.32414,87.97694
182,32.89553,-101.03336,13.174674,7.344846,25.99455,7.215396,190.87709,89.72531
183,32.84995,-100.96834,13.265675,7.344846,25.99455,7.215396,190.87709,89.72531
184,32.88322,-100.95171,13.1810055,7.324728,26.059721,7.132912,193.01482,88.75586
185,32.88287,-101.02219,13.207173,7.344846,25.99455,7.215396,190.87709,89.72531
186,32.88099,-100.94438,13.168007,7.324728,26.059721,7.132912,193.01482,88.75586
187,32.88408,-101.04144,13.142174,7.3448453,25.99455,7.215396,190.87709,89.72531
188,32.90782,-100.94537,13.159384,7.3503857,26.009777,7.4329624,193.15659,88.495895
189,32.89324,-101.01796,13.246174,7.344846,25.99455,7.215396,190.87709,89.72531
190,32.94167,-100.98741,13.211733,7.3640676,25.927923,7.3464375,192.32414,87.97694
191,32.86523,-100.97791,13.194173,7.344846,25.99455,7.215396,190.87709,89.72531
192,32.90759,-101.03596,13.250732,7.3640676,25.927923,7.3464375,192.32414,87.97694
193,32.8774,-100.92928,13.278506,7.324728,26.059721,7.132912,193.01482,88.75586
194,32.88055,-100.93247,13.200507,7.3247285,26.059721,7.132912,193.01482,88.75586
195,32.88419,-101.0376,13.122673,7.344846,25.99455,7.215396,190.87709,89.72531
196,32.89597,-101.02938,13.226675,7.344846,25.99455,7.215396,190.87709,89.72531
197,32.90683,-100.99145,13.133733,7.3640676,25.927923,7.3464375,192.32414,87.97694
198,32.88242,-100.94788,13.161506,7.324728,26.059721,7.132912,193.01482,88.75586
199,32.91062,-100.94103,13.178883,7.3503857,26.009777,7.4329624,193.15659,88.495895
200,32.87782,-100.99825,13.161674,7.344846,25.99455,7.215396,190.87709,89.72531
201,32.88602,-101.04897,13.142174,7.3448453,25.99455,7.215396,190.87709,89.72531
202,32.88412,-101.02586,13.174674,7.344846,25.99455,7.215396,190.87709,89.72531
203,32.90727,-100.95271,13.081383,7.350386,26.009777,7.4329624,193.15659,88.495895
204,32.91134,-101.02806,13.192231,7.364067,25.927923,7.3464375,192.32414,87.97694
205,32.86741,-100.95931,13.233006,7.324728,26.059721,7.132912,193.01482,88.75586
206,32.85074,-100.95675,13.187505,7.324728,26.059721,7.132912,193.01482,88.75586
207,32.92854,-101.02016,13.172733,7.364068,25.927923,7.3464375,192.32414,87.97694
208,32.87777,-100.99439,13.181173,7.344846,25.99455,7.215396,190.87709,89.72531
209,32.88417,-101.03369,13.122673,7.344846,25.99455,7.215396,190.87709,89.72531
210,33.58089,-101.82389,12.199399,7.380623,25.827717,8.098728,202.74765,87.207085
211,29.21359,-100.16409,17.522217,6.526991,20.47651,7.0333343,147.48636,90.71176
212,29.21355,-100.14316,17.576517,6.51779,21.138725,7.116655,148.06085,90.02744
213,29.1778,-100.21279,17.979519,6.51779,21.138725,7.116655,148.06085,90.02744
214,29.1629,-100.22959,18.169954,6.5743747,20.70732,7.247107,149.0483,90.66329
215,32.2156,-101.41539,13.630748,7.341335,25.421963,7.974176,187.26772,81.98748
216,29.1915,-100.2068,17.875519,6.51779,21.138725,7.116655,148.06085,90.02744
217,29.2145,-100.14089,17.661018,6.51779,21.138725,7.116655,148.06085,90.02744
218,29.18139,-100.17969,17.600218,6.526991,20.47651,7.0333343,147.48636,90.71176
219,29.2014,-100.1769,17.680517,6.5177894,21.138725,7.116655,148.06085,90.02744
220,29.2102,-100.17001,17.65222,6.526991,20.47651,7.0333343,147.48636,90.71176
221,29.19594,-100.193,17.63922,6.526991,20.47651,7.0333343,147.48636,90.71176
222,29.17819,-100.18578,17.587217,6.526991,20.47651,7.0333343,147.48636,90.71176
223,29.1794,-100.21169,17.999016,6.5177894,21.138725,7.116655,148.06085,90.02744
224,29.196,-100.19949,17.593718,6.5269914,20.47651,7.0333343,147.48636,90.71176
225,29.19065,-100.19348,17.56772,6.526991,20.47651,7.0333343,147.48636,90.71176
226,29.19263,-100.20488,17.856016,6.51779,21.138725,7.116655,148.06085,90.02744
227,29.18609,-100.1974,17.600218,6.526991,20.47651,7.0333343,147.48636,90.71176
228,29.1795,-100.18414,17.574217,6.5269914,20.47651,7.0333343,147.48636,90.71176
229,29.19494,-100.20116,17.574217,6.5269914,20.47651,7.0333343,147.48636,90.71176
230,29.18908,-100.21107,17.960016,6.51779,21.138725,7.116655,148.06085,90.02744
231,29.1846,-100.19869,17.574217,6.5269914,20.47651,7.0333343,147.48636,90.71176
232,29.1638,-100.22759,18.169954,6.5743747,20.70732,7.247107,149.0483,90.66329
233,29.18767,-100.19614,17.645718,6.526991,20.47651,7.0333343,147.48636,90.71176
234,29.1696,-100.22199,18.033455,6.5743747,20.70732,7.247107,149.0483,90.66329
235,29.16489,-100.22559,18.111454,6.5743737,20.70732,7.247107,149.0483,90.66329
236,29.1838,-100.2011,17.658718,6.5269914,20.47651,7.0333343,147.48636,90.71176
237,29.1828,-100.20619,17.901518,6.51779,21.138725,7.116655,148.06085,90.02744
238,29.19581,-100.19611,17.528719,6.526991,20.47651,7.0333343,147.48636,90.71176
239,29.2124,-100.16589,17.587217,6.526991,20.47651,7.0333343,147.48636,90.71176
240,29.18432,-100.1711,17.606718,6.5269914,20.47651,7.0333343,147.48636,90.71176
241,29.20026,-100.17883,17.635017,6.51779,21.138725,7.116655,148.06085,90.02744
242,29.18327,-100.17395,17.580719,6.526991,20.47651,7.0333343,147.48636,90.71176
243,29.20406,-100.17688,17.68702,6.5177894,21.138725,7.116655,148.06085,90.02744
244,29.2128,-100.14569,17.518019,6.51779,21.138725,7.116655,148.06085,90.02744
245,29.1887,-100.19409,17.561218,6.526991,20.47651,7.0333343,147.48636,90.71176
246,29.18324,-100.20351,17.869019,6.51779,21.138725,7.116655,148.06085,90.02744
247,29.16789,-100.22299,18.059454,6.574374,20.70732,7.247107,149.0483,90.66329
248,29.19051,-100.20889,17.940517,6.5177894,21.138725,7.116655,148.06085,90.02744
249,29.18049,-100.18203,17.574217,6.5269914,20.47651,7.0333343,147.48636,90.71176
250,29.21103,-100.16765,17.671719,6.5269914,20.47651,7.0333343,147.48636,90.71176
251,29.1724,-100.21909,17.968456,6.5743747,20.70732,7.247107,149.0483,90.66329
252,29.18114,-100.21063,17.888515,6.5177894,21.138725,7.116655,148.06085,90.02744
253,29.2061,-100.17679,17.641518,6.5177894,21.138725,7.116655,148.06085,90.02744
254,29.1711,-100.22059,17.994455,6.574374,20.70732,7.247107,149.0483,90.66329
255,29.1661,-100.22399,18.078955,6.574374,20.70732,7.247107,149.0483,90.66329
256,29.1982,-100.1825,17.528719,6.526991,20.47651,7.0333343,147.48636,90.71176
257,29.1752,-100.2161,17.979519,6.51779,21.138725,7.116655,148.06085,90.02744
258,29.1995,-100.18089,17.693518,6.5177894,21.138725,7.116655,148.06085,90.02744
259,29.1939,-100.20329,17.752016,6.51779,21.138725,7.116655,148.06085,90.02744
260,29.17638,-100.21447,17.960016,6.51779,21.138725,7.116655,148.06085,90.02744
261,29.1823,-100.20879,17.869019,6.51779,21.138725,7.116655,148.06085,90.02744
262,29.21569,-100.13879,17.550518,6.51779,21.138725,7.116655,148.06085,90.02744
263,29.21487,-100.16232,17.62852,6.51779,21.138725,7.116655,148.06085,90.02744
264,29.1737,-100.21749,17.955454,6.5743747,20.70732,7.247107,149.0483,90.66329
265,29.21619,-100.16059,17.641518,6.5177894,21.138725,7.116655,148.06085,90.02744
266,29.21703,-100.15817,17.635017,6.51779,21.138725,7.116655,148.06085,90.02744
267,33.2012,-97.161,14.160906,7.199566,21.747625,6.697647,181.81822,92.30618
268,33.2021,-97.16089,14.160906,7.199566,21.747625,6.697647,181.81822,92.30618
269,33.20009,-97.16089,14.160906,7.199566,21.747625,6.697647,181.81822,92.30618
270,31.18605,-101.81791,14.55447,7.1194134,27.893421,8.373063,185.416,76.02387
271,31.14626,-101.82633,14.418746,7.172492,27.360645,8.420737,184.03067,76.45014
272,31.16805,-101.83432,14.438244,7.172492,27.360645,8.420737,184.03067,76.45014
273,31.16979,-101.82646,14.477245,7.1724916,27.360645,8.420737,184.03067,76.45014
274,31.17894,-101.80737,14.560968,7.1194143,27.893421,8.373063,185.416,76.02387
275,31.14795,-101.87139,14.4057455,7.172492,27.360645,8.420737,184.03067,76.45014
276,31.16272,-101.85746,14.4057455,7.172492,27.360645,8.420737,184.03067,76.45014
277,31.17757,-101.87174,14.444745,7.172492,27.360645,8.420737,184.03067,76.45014
278,31.16392,-101.83651,14.418746,7.172492,27.360645,8.420737,184.03067,76.45014
279,31.1853,-101.82196,14.560968,7.1194143,27.893421,8.373063,185.416,76.02387
280,31.17893,-101.81159,14.612968,7.119414,27.893421,8.373063,185.416,76.02387
281,31.16694,-101.86314,14.412245,7.172492,27.360645,8.420737,184.03067,76.45014
282,31.14037,-101.83199,14.279058,7.1551538,26.860819,8.222903,182.61655,77.65019
283,31.16741,-101.86862,14.418746,7.172492,27.360645,8.420737,184.03067,76.45014
284,31.16814,-101.84943,14.444745,7.172492,27.360645,8.420737,184.03067,76.45014
285,31.14247,-101.81868,14.39847,7.1194143,27.893421,8.373063,185.416,76.02387
286,31.1439,-101.80152,14.39197,7.119414,27.893421,8.373063,185.416,76.02387
287,31.13862,-101.79229,14.24161,7.0687404,27.077309,8.203398,185.15013,78.05665
288,31.17503,-101.84021,14.392745,7.172492,27.360645,8.420737,184.03067,76.45014
289,31.17851,-101.82311,14.55447,7.1194134,27.893421,8.373063,185.416,76.02387
290,31.15428,-101.81708,14.39197,7.119414,27.893421,8.373063,185.416,76.02387
291,31.18298,-101.80513,14.599969,7.119414,27.893421,8.373063,185.416,76.02387
292,31.1812,-101.79464,14.567469,7.119414,27.893421,8.373063,185.416,76.02387
293,31.15388,-101.81272,14.39197,7.119414,27.893421,8.373063,185.416,76.02387
294,31.15476,-101.86536,14.4317465,7.172492,27.360645,8.420737,184.03067,76.45014
295,31.1554,-101.85524,14.444745,7.172492,27.360645,8.420737,184.03067,76.45014
296,31.16863,-101.83028,14.451245,7.172492,27.360645,8.420737,184.03067,76.45014
297,31.17646,-101.83627,14.470747,7.172492,27.360645,8.420737,184.03067,76.45014
298,31.15374,-101.84554,14.477245,7.1724916,27.360645,8.420737,184.03067,76.45014
299,31.12967,-101.82668,14.272557,7.1551538,26.860819,8.222903,182.61655,77.65019
300,31.15816,-101.8382,14.4317465,7.172492,27.360645,8.420737,184.03067,76.45014
301,31.18126,-101.80058,14.55447,7.1194134,27.893421,8.373063,185.416,76.02387
302,31.15155,-101.82536,14.425245,7.1724916,27.360645,8.420737,184.03067,76.45014
303,31.12752,-101.82191,14.266058,7.1551538,26.860819,8.222903,182.61655,77.65019
304,31.1711,-101.80673,14.567469,7.119414,27.893421,8.373063,185.416,76.02387
305,31.17481,-101.79771,14.437468,7.1194143,27.893421,8.373063,185.416,76.02387
306,31.15187,-101.86893,14.425245,7.1724916,27.360645,8.420737,184.03067,76.45014
307,31.15658,-101.8317,14.451245,7.172492,27.360645,8.420737,184.03067,76.45014
308,31.1754,-101.86791,14.425245,7.1724916,27.360645,8.420737,184.03067,76.45014
309,31.14259,-101.80478,14.39847,7.1194143,27.893421,8.373063,185.416,76.02387
310,31.15833,-101.85992,14.418746,7.172492,27.360645,8.420737,184.03067,76.45014
311,31.17766,-101.83265,14.477245,7.1724916,27.360645,8.420737,184.03067,76.45014
312,31.17012,-101.84633,14.418746,7.172492,27.360645,8.420737,184.03067,76.45014
313,31.14528,-101.81404,14.39197,7.119414,27.893421,8.373063,185.416,76.02387
314,31.15996,-101.87334,14.4057455,7.172492,27.360645,8.420737,184.03067,76.45014
315,31.18284,-101.78684,14.567469,7.119414,27.893421,8.373063,185.416,76.02387
316,31.14004,-101.78848,14.24811,7.068741,27.077309,8.203398,185.15013,78.05665
317,31.15315,-101.82124,14.404968,7.1194143,27.893421,8.373063,185.416,76.02387
