p_year,t_cap,t_hh,t_rd,xlong,ylat,avg_temp,std_temp,avg_wind_speed,std_wind_speed,avg_wind_direction,std_wind_direction
2005,1800.0,78.0,80.0,-100.14989,32.32503,13.662949,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.16069,32.3113,13.649948,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.09069,32.2968,13.680039,7.260608,26.683437,6.9217124,195.37976,84.77909
2005,1800.0,78.0,80.0,-100.12705,32.30586,13.597947,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.13159,32.31319,13.610948,7.2359004,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.15177,32.30441,13.539448,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.10839,32.30549,13.552448,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.15589,32.3201,13.740949,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.08999,32.3057,13.745039,7.260608,26.683437,6.9217124,195.37976,84.77909
2005,1800.0,78.0,80.0,-100.0958,32.3047,13.636948,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.10329,32.30549,13.532948,7.2359014,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.11849,32.30999,13.779946,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.14479,32.3122,13.597947,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.0939,32.31289,13.617447,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.11099,32.30549,13.532948,7.2359014,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.16299,32.31059,13.610948,7.2359004,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.14669,32.3043,13.532948,7.2359014,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.12032,32.30406,13.558947,7.2359004,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.15429,32.30359,13.526447,7.235901,26.66497,6.848361,187.25647,85.808174
2005,1800.0,78.0,80.0,-100.14879,32.3191,13.604448,7.235901,26.66497,6.848361,187.25647,85.808174
2008,1000.0,69.0,61.4,-101.58999,32.92489,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56239,32.9577,13.072682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58699,32.91439,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60009,32.9273,12.955684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58059,32.9007,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56939,32.94949,13.053184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59409,32.89539,12.91917,7.397834,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.59239,32.95309,13.118183,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57219,32.95989,13.105184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60009,32.8971,12.945169,7.397834,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.593,32.91579,12.955684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.61159,32.961,13.072682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59219,32.89479,12.91917,7.397834,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.59699,32.91679,12.955684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56539,32.9484,13.040183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.61179,32.9358,12.994684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59009,32.95279,13.105184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56599,32.95879,13.079185,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.54019,32.95379,13.131184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.53819,32.92529,13.033684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.61789,32.9371,12.988183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56399,32.95829,13.072682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.53479,32.95319,13.105184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60089,32.90759,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.5734,32.95055,13.053184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59499,32.90569,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57649,32.94069,13.072682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57429,32.95979,13.111682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56579,32.9152,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57849,32.94119,13.079185,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60289,32.9082,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60229,32.93699,13.040183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58419,32.93269,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58619,32.89319,12.938669,7.397834,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.59609,32.9264,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57039,32.9077,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58819,32.8937,12.932169,7.397834,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.55839,32.93599,13.001184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59249,32.94489,13.111682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57849,32.95969,13.131184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56739,32.94899,13.040183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60839,32.9385,13.053184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55709,32.9231,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58089,32.9129,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57199,32.92979,13.046683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60309,32.91829,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58009,32.93169,13.046683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.5678,32.91589,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.54899,32.92099,13.020684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59689,32.95359,13.124683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55499,32.92259,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58449,32.9428,13.092183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57789,32.92199,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56039,32.93649,13.020684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59099,32.90479,12.955684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55239,32.95499,13.040183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58209,32.93219,13.046683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57179,32.92049,12.994684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55539,32.94569,13.020684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59809,32.92679,12.962182,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56139,32.9474,13.033684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56389,32.91449,12.988183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56599,32.9283,13.007683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58899,32.91489,12.988183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58489,32.9139,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57639,32.95979,13.118183,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.593,32.90529,12.962182,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57009,32.95989,13.098683,7.4429364,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55739,32.94629,13.027184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58449,32.90189,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59689,32.90649,12.962182,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58899,32.90419,12.962182,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58789,32.9526,13.079185,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58259,32.9013,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60439,32.93749,13.066184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58649,32.9433,13.085683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58619,32.93309,13.046683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57439,32.90889,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58289,32.9134,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57239,32.9083,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59449,32.94539,13.105184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59889,32.90699,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.54519,32.92289,13.001184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59049,32.94439,13.105184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59739,32.961,13.131184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60209,32.89759,12.95167,7.3978343,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.57945,32.95216,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.54839,32.9539,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59649,32.946,13.105184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57143,32.95001,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59979,32.961,13.124683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59399,32.9259,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57409,32.9302,13.046683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56639,32.9381,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60509,32.91869,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57989,32.92249,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.54629,32.95369,13.085683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56799,32.9288,13.027184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58139,32.95269,13.066184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58699,32.9036,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.61589,32.93659,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59809,32.8965,12.92567,7.3978343,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.55129,32.93679,13.053184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57809,32.93119,13.040183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60449,32.961,13.105184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60489,32.9087,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58349,32.95269,13.066184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58559,32.9526,13.072682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58189,32.92299,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56439,32.93749,13.046683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58419,32.89259,12.958169,7.3978343,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.60709,32.91919,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55909,32.9236,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58819,32.93359,13.033684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55339,32.94519,13.020684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60919,32.91969,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56849,32.90699,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58249,32.9423,13.092183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.61399,32.961,13.072682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59849,32.9465,13.124683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58799,32.92439,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57439,32.94019,13.079185,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55439,32.95559,13.033684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57829,32.9101,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56399,32.9278,12.994684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60409,32.9283,12.955684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57609,32.9307,13.040183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58849,32.94389,13.098683,7.4429364,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56039,32.9572,13.066184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56999,32.9293,13.033684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60029,32.93649,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57389,32.92099,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59609,32.89599,12.91917,7.397834,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.54429,32.9535,13.098683,7.4429364,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56799,32.95939,13.092183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59499,32.91629,12.955684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58389,32.92349,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60689,32.961,13.085683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57239,32.93959,13.072682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56239,32.93699,13.040183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57589,32.92149,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56839,32.9386,13.066184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59429,32.93509,13.001184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57629,32.90949,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55839,32.9567,13.066184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60929,32.961,13.079185,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59459,32.95329,13.124683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55639,32.95609,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57539,32.9511,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55639,32.93539,12.994684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55939,32.94679,13.027184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55099,32.92139,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.5902,32.93409,13.014183,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58599,32.92389,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58219,32.89209,12.964669,7.3978343,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.59829,32.93599,12.994684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59219,32.93459,13.027184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59629,32.93559,12.994684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.61379,32.9362,13.001184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56979,32.92009,12.994684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.53739,32.95219,13.111682,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56109,32.9241,12.981684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60109,32.91779,12.962182,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57039,32.9391,13.066184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.56339,32.9479,13.040183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55039,32.95449,13.053184,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60639,32.93799,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.54219,32.9534,13.137684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59099,32.91539,12.968683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59909,32.91729,12.955684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.59199,32.92539,12.994684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.58049,32.9418,13.085683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60689,32.90929,12.9751835,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.54149,32.92429,13.007683,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.60209,32.9278,12.955684,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.57745,32.95162,13.059683,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55299,32.92199,12.988183,7.442937,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.55139,32.9447,13.020684,7.4429374,25.109695,7.3609104,197.1326,88.6066
2008,1000.0,69.0,61.4,-101.5902,32.8943,12.92567,7.3978343,24.746548,7.4355445,195.8841,90.525734
2008,1000.0,69.0,61.4,-101.60219,32.961,13.118183,7.4429374,25.109695,7.3609104,197.1326,88.6066
2018,3450.0,87.0,126.0,-100.02927,31.11792,14.858966,6.9678063,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.0313,31.09982,14.754966,6.967806,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.02508,31.15262,15.043331,7.0425296,26.167221,7.5543346,189.92018,80.70992
2018,3450.0,87.0,126.0,-100.03472,31.10172,14.754966,6.967806,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.0332,31.11841,14.8979645,6.967806,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.02897,31.15187,15.043331,7.0425296,26.167221,7.5543346,189.92018,80.70992
2018,3450.0,87.0,126.0,-100.03296,31.15144,15.023829,7.042529,26.167221,7.5543346,189.92018,80.70992
2018,3450.0,87.0,126.0,-99.98673,31.0904,14.617171,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.04118,31.13766,14.917465,6.9678054,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.96424,31.11319,14.714672,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.05794,31.09016,14.728965,6.9678054,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.98003,31.10761,14.675672,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.04864,31.12006,14.910964,6.967806,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.01824,31.09132,14.709466,6.967806,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.96059,31.11451,14.753673,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.02533,31.11829,14.858966,6.9678063,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.02802,31.09747,14.728965,6.9678054,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.04456,31.0884,14.7744665,6.9678063,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.98276,31.09367,14.630172,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.00677,31.09026,14.813465,6.967806,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.05623,31.12199,14.904464,6.9678054,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.06014,31.12256,14.891464,6.967805,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.96707,31.1236,14.760171,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.05193,31.14181,15.014966,6.9678063,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.99856,31.09015,14.735464,6.9678054,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.05283,31.09173,14.748464,6.9678054,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.97665,31.10938,14.649672,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-99.97112,31.12264,14.740672,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.04515,31.13997,14.9239645,6.9678063,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.02931,31.12972,14.988966,6.967806,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.00282,31.08951,14.767965,6.9678063,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.06139,31.09182,14.780966,6.967806,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.03814,31.10345,14.787465,6.9678054,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.97577,31.1217,14.753673,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.02486,31.09504,14.722465,6.9678063,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-100.02181,31.09286,14.728965,6.9678054,26.017244,7.004296,188.8951,82.08672
2018,3450.0,87.0,126.0,-99.96821,31.11317,14.734172,6.9499187,25.766218,6.9210587,190.48163,82.898254
2018,3450.0,87.0,126.0,-100.05259,31.12048,14.871966,6.9678063,26.017244,7.004296,188.8951,82.08672
